id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
83533,movie,Avatar: Fire and Ash,2025-12-17,566.0459,7.35,671,en,,Science Fiction; Adventure; Fantasy,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,566.0459,7.35,671,en,,Science Fiction; Adventure; Fantasy,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,566.0459,7.35,671,en,,Science Fiction; Adventure; Fantasy,Fantasy
982843,movie,The Great Flood,2025-09-18,493.8003,6.14,261,ko,,Science Fiction; Adventure; Drama,Science Fiction
982843,movie,The Great Flood,2025-09-18,493.8003,6.14,261,ko,,Science Fiction; Adventure; Drama,Adventure
982843,movie,The Great Flood,2025-09-18,493.8003,6.14,261,ko,,Science Fiction; Adventure; Drama,Drama
1228246,movie,Five Nights at Freddy's 2,2025-12-03,358.7269,6.781,335,en,,Horror; Thriller,Horror
1228246,movie,Five Nights at Freddy's 2,2025-12-03,358.7269,6.781,335,en,,Horror; Thriller,Thriller
1084242,movie,Zootopia 2,2025-11-26,340.9615,7.633,742,en,,Animation; Comedy; Adventure; Family; Mystery,Animation
1084242,movie,Zootopia 2,2025-11-26,340.9615,7.633,742,en,,Animation; Comedy; Adventure; Family; Mystery,Comedy
1084242,movie,Zootopia 2,2025-11-26,340.9615,7.633,742,en,,Animation; Comedy; Adventure; Family; Mystery,Adventure
1084242,movie,Zootopia 2,2025-11-26,340.9615,7.633,742,en,,Animation; Comedy; Adventure; Family; Mystery,Family
1084242,movie,Zootopia 2,2025-11-26,340.9615,7.633,742,en,,Animation; Comedy; Adventure; Family; Mystery,Mystery
425274,movie,Now You See Me: Now You Don't,2025-11-12,325.1351,6.508,637,en,,Thriller; Crime; Mystery,Thriller
425274,movie,Now You See Me: Now You Don't,2025-11-12,325.1351,6.508,637,en,,Thriller; Crime; Mystery,Crime
425274,movie,Now You See Me: Now You Don't,2025-11-12,325.1351,6.508,637,en,,Thriller; Crime; Mystery,Mystery
1223601,movie,Sisu: Road to Revenge,2025-10-21,248.137,7.47,298,fi,,Action; War,Action
1223601,movie,Sisu: Road to Revenge,2025-10-21,248.137,7.47,298,fi,,Action; War,War
1512623,movie,Risqué,2025-08-01,238.4877,4.875,4,en,,Action; Crime; Thriller,Action
1512623,movie,Risqué,2025-08-01,238.4877,4.875,4,en,,Action; Crime; Thriller,Crime
1512623,movie,Risqué,2025-08-01,238.4877,4.875,4,en,,Action; Crime; Thriller,Thriller
200875,tv,IT: Welcome to Derry,2025-10-26,236.2888,8.255,1037,en,US,Drama; Mystery,Drama
200875,tv,IT: Welcome to Derry,2025-10-26,236.2888,8.255,1037,en,US,Drama; Mystery,Mystery
1439112,movie,Muzzle: City of Wolves,2025-11-13,220.8391,6.935,46,en,,Action; Thriller; Mystery,Action
1439112,movie,Muzzle: City of Wolves,2025-11-13,220.8391,6.935,46,en,,Action; Thriller; Mystery,Thriller
1439112,movie,Muzzle: City of Wolves,2025-11-13,220.8391,6.935,46,en,,Action; Thriller; Mystery,Mystery
1336189,movie,Delivery Run,2025-09-10,207.9071,5.5,20,en,,Action; Thriller,Action
1336189,movie,Delivery Run,2025-09-10,207.9071,5.5,20,en,,Action; Thriller,Thriller
755898,movie,War of the Worlds,2025-07-29,193.4612,4.245,797,en,,Science Fiction; Thriller,Science Fiction
755898,movie,War of the Worlds,2025-07-29,193.4612,4.245,797,en,,Science Fiction; Thriller,Thriller
1196067,movie,Worldbreaker,2025-10-30,166.0878,6.129,32,en,,Science Fiction; Action,Science Fiction
1196067,movie,Worldbreaker,2025-10-30,166.0878,6.129,32,en,,Science Fiction; Action,Action
1491902,movie,Bang,2025-07-11,156.5649,6.375,20,th,,Action; Thriller,Action
1491902,movie,Bang,2025-07-11,156.5649,6.375,20,th,,Action; Thriller,Thriller
812583,movie,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,152.2329,7.203,1149,en,,Thriller; Mystery; Comedy,Thriller
812583,movie,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,152.2329,7.203,1149,en,,Thriller; Mystery; Comedy,Mystery
812583,movie,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,152.2329,7.203,1149,en,,Thriller; Mystery; Comedy,Comedy
1589891,movie,A Time for Bravery,2025-12-18,141.4284,7.598,41,es,,Comedy; Action,Comedy
1589891,movie,A Time for Bravery,2025-12-18,141.4284,7.598,41,es,,Comedy; Action,Action
279041,tv,Speed and Love,2025-12-12,141.0781,7.5,8,zh,CN,Drama,Drama
798645,movie,The Running Man,2025-11-11,138.757,6.833,756,en,,Action; Thriller; Science Fiction,Action
798645,movie,The Running Man,2025-11-11,138.757,6.833,756,en,,Action; Thriller; Science Fiction,Thriller
798645,movie,The Running Man,2025-11-11,138.757,6.833,756,en,,Action; Thriller; Science Fiction,Science Fiction
225171,tv,Pluribus,2025-11-06,136.7471,8.02,345,en,US,Drama; Sci-Fi & Fantasy; Comedy,Drama
225171,tv,Pluribus,2025-11-06,136.7471,8.02,345,en,US,Drama; Sci-Fi & Fantasy; Comedy,Sci-Fi & Fantasy
225171,tv,Pluribus,2025-11-06,136.7471,8.02,345,en,US,Drama; Sci-Fi & Fantasy; Comedy,Comedy
1419406,movie,The Shadow's Edge,2025-08-16,133.3754,6.6,179,zh,,Action; Crime; Thriller,Action
1419406,movie,The Shadow's Edge,2025-08-16,133.3754,6.6,179,zh,,Action; Crime; Thriller,Crime
1419406,movie,The Shadow's Edge,2025-08-16,133.3754,6.6,179,zh,,Action; Crime; Thriller,Thriller
240459,tv,Spartacus: House of Ashur,2025-12-05,132.1337,6.096,94,en,US,Drama; Action & Adventure,Drama
240459,tv,Spartacus: House of Ashur,2025-12-05,132.1337,6.096,94,en,US,Drama; Action & Adventure,Action & Adventure
533533,movie,TRON: Ares,2025-10-08,122.4584,6.585,817,en,,Science Fiction; Adventure; Action,Science Fiction
533533,movie,TRON: Ares,2025-10-08,122.4584,6.585,817,en,,Science Fiction; Adventure; Action,Adventure
533533,movie,TRON: Ares,2025-10-08,122.4584,6.585,817,en,,Science Fiction; Adventure; Action,Action
1242898,movie,Predator: Badlands,2025-11-05,117.345,7.328,685,en,,Action; Science Fiction; Adventure,Action
1242898,movie,Predator: Badlands,2025-11-05,117.345,7.328,685,en,,Action; Science Fiction; Adventure,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,117.345,7.328,685,en,,Action; Science Fiction; Adventure,Adventure
1387382,movie,Hunting Season,2025-12-05,111.8255,7.123,69,en,,Action; Drama; Thriller,Action
1387382,movie,Hunting Season,2025-12-05,111.8255,7.123,69,en,,Action; Drama; Thriller,Drama
1387382,movie,Hunting Season,2025-12-05,111.8255,7.123,69,en,,Action; Drama; Thriller,Thriller
1259102,movie,Eternity,2025-11-26,108.723,6.942,129,en,,Romance; Comedy; Drama; Fantasy,Romance
1259102,movie,Eternity,2025-11-26,108.723,6.942,129,en,,Romance; Comedy; Drama; Fantasy,Comedy
1259102,movie,Eternity,2025-11-26,108.723,6.942,129,en,,Romance; Comedy; Drama; Fantasy,Drama
1259102,movie,Eternity,2025-11-26,108.723,6.942,129,en,,Romance; Comedy; Drama; Fantasy,Fantasy
1103437,movie,Please Don't Feed the Children,2025-07-03,106.9727,6.136,33,en,,Horror; Thriller,Horror
1103437,movie,Please Don't Feed the Children,2025-07-03,106.9727,6.136,33,en,,Horror; Thriller,Thriller
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,95.6225,8.284,495,ja,,Animation; Action; Romance; Fantasy,Animation
