id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
1306368,movie,The Rip,2026-01-13,548.9532,7.059,622,en,,Action; Thriller; Crime,Action
1306368,movie,The Rip,2026-01-13,548.9532,7.059,622,en,,Action; Thriller; Crime,Thriller
1306368,movie,The Rip,2026-01-13,548.9532,7.059,622,en,,Action; Thriller; Crime,Crime
1043197,movie,Dust Bunny,2025-12-11,363.4392,6.847,87,en,,Action; Fantasy; Thriller,Action
1043197,movie,Dust Bunny,2025-12-11,363.4392,6.847,87,en,,Action; Fantasy; Thriller,Fantasy
1043197,movie,Dust Bunny,2025-12-11,363.4392,6.847,87,en,,Action; Fantasy; Thriller,Thriller
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,319.9827,8.1,93,en,US,Drama; Sci-Fi & Fantasy; Action & Adventure,Drama
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,319.9827,8.1,93,en,US,Drama; Sci-Fi & Fantasy; Action & Adventure,Sci-Fi & Fantasy
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,319.9827,8.1,93,en,US,Drama; Sci-Fi & Fantasy; Action & Adventure,Action & Adventure
1242898,movie,Predator: Badlands,2025-11-05,281.7049,7.792,1593,en,,Action; Science Fiction; Adventure,Action
1242898,movie,Predator: Badlands,2025-11-05,281.7049,7.792,1593,en,,Action; Science Fiction; Adventure,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,281.7049,7.792,1593,en,,Action; Science Fiction; Adventure,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,254.9243,7.326,1568,en,,Science Fiction; Adventure; Fantasy,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,254.9243,7.326,1568,en,,Science Fiction; Adventure; Fantasy,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,254.9243,7.326,1568,en,,Science Fiction; Adventure; Fantasy,Fantasy
235685,tv,The Pendragon Cycle: Rise of the Merlin,2026-01-22,190.0715,8.2,8,en,US,Sci-Fi & Fantasy; Action & Adventure; Family; Drama,Sci-Fi & Fantasy
235685,tv,The Pendragon Cycle: Rise of the Merlin,2026-01-22,190.0715,8.2,8,en,US,Sci-Fi & Fantasy; Action & Adventure; Family; Drama,Action & Adventure
235685,tv,The Pendragon Cycle: Rise of the Merlin,2026-01-22,190.0715,8.2,8,en,US,Sci-Fi & Fantasy; Action & Adventure; Family; Drama,Family
235685,tv,The Pendragon Cycle: Rise of the Merlin,2026-01-22,190.0715,8.2,8,en,US,Sci-Fi & Fantasy; Action & Adventure; Family; Drama,Drama
1242501,movie,Icefall,2025-10-16,181.8743,6.438,97,en,,Action; Crime; Thriller,Action
1242501,movie,Icefall,2025-10-16,181.8743,6.438,97,en,,Action; Crime; Thriller,Crime
1242501,movie,Icefall,2025-10-16,181.8743,6.438,97,en,,Action; Crime; Thriller,Thriller
1084242,movie,Zootopia 2,2025-11-26,178.3701,7.591,1141,en,,Animation; Comedy; Adventure; Family; Mystery,Animation
1084242,movie,Zootopia 2,2025-11-26,178.3701,7.591,1141,en,,Animation; Comedy; Adventure; Family; Mystery,Comedy
1084242,movie,Zootopia 2,2025-11-26,178.3701,7.591,1141,en,,Animation; Comedy; Adventure; Family; Mystery,Adventure
1084242,movie,Zootopia 2,2025-11-26,178.3701,7.591,1141,en,,Animation; Comedy; Adventure; Family; Mystery,Family
1084242,movie,Zootopia 2,2025-11-26,178.3701,7.591,1141,en,,Animation; Comedy; Adventure; Family; Mystery,Mystery
1368166,movie,The Housemaid,2025-12-18,170.7462,7.152,481,en,,Mystery; Thriller,Mystery
1368166,movie,The Housemaid,2025-12-18,170.7462,7.152,481,en,,Mystery; Thriller,Thriller
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,148.0267,6.4,89,en,,Animation; Family; Comedy; Adventure; Fantasy,Animation
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,148.0267,6.4,89,en,,Animation; Family; Comedy; Adventure; Fantasy,Family
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,148.0267,6.4,89,en,,Animation; Family; Comedy; Adventure; Fantasy,Comedy
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,148.0267,6.4,89,en,,Animation; Family; Comedy; Adventure; Fantasy,Adventure
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,148.0267,6.4,89,en,,Animation; Family; Comedy; Adventure; Fantasy,Fantasy
240459,tv,Spartacus: House of Ashur,2025-12-05,144.1108,6.384,134,en,US,Drama; Action & Adventure,Drama
240459,tv,Spartacus: House of Ashur,2025-12-05,144.1108,6.384,134,en,US,Drama; Action & Adventure,Action & Adventure
1252037,movie,The Tank,2025-09-18,141.0144,6.989,263,de,,War; Action; Drama,War
1252037,movie,The Tank,2025-09-18,141.0144,6.989,263,de,,War; Action; Drama,Action
1252037,movie,The Tank,2025-09-18,141.0144,6.989,263,de,,War; Action; Drama,Drama
1412598,movie,Killer Whale,2026-01-16,137.1881,5.672,32,en,,Thriller; Horror; Action; Mystery; Science Fiction,Thriller
