id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1599189,movie,剑来院线剧场版 十三之争,2026-05-01,42.1403,0.0,0,zh,,Animation; Action; Adventure
259837,tv,The WONDERfools,2026-05-15,41.6116,9.076,177,ko,KR,Action & Adventure; Comedy; Sci-Fi & Fantasy; Drama
278605,tv,Archives: The Nanyang Mystery,2026-06-11,41.2501,9.0,1,zh,CN,Action & Adventure; Mystery
300054,tv,BAKI-DOU: The Invincible Samurai,2026-02-26,40.2384,8.9,69,ja,JP,Animation; Action & Adventure
323411,tv,The Vampire Lestat,2026-06-07,39.6768,6.5,20,en,US,Drama; Sci-Fi & Fantasy
1669051,movie,Kesong Puti,2026-04-24,39.311,4.0,3,tl,,Drama
1314481,movie,The Devil Wears Prada 2,2026-04-29,38.7512,6.576,812,en,,Comedy; Drama
1198994,movie,Send Help,2026-01-22,37.7416,7.1,1789,en,,Horror; Thriller; Comedy
317883,tv,Torn Apart,2026-05-31,37.718,6.0,5,tr,TR,Drama; Comedy
1375646,movie,Colony,2026-05-21,37.7095,6.9,62,ko,,Action; Thriller; Horror
196950,tv,Witch Hat Atelier,2026-04-06,37.2178,9.2,83,ja,JP,Animation; Drama; Sci-Fi & Fantasy
324115,tv,The Evil Lawyer,2026-06-11,36.6807,7.333,9,th,TH,Crime; Drama
1463681,movie,Southern Scares,2026-01-10,36.3508,0.0,0,en,,Horror; Mystery
1630423,movie,My Dearest Assassin,2026-05-06,36.2757,8.656,244,th,,Action; Drama; Romance
314402,tv,"Crazy Love, Moo-Moo!",2026-05-09,36.2396,7.5,2,th,TH,Drama
1558796,movie,Never Change!,2026-06-09,36.1871,6.5,4,en,,Comedy
1266127,movie,Ready or Not: Here I Come,2026-03-19,35.4088,7.694,1065,en,,Thriller; Horror; Comedy
283428,tv,The Ramparts of Ice,2026-04-02,35.3691,8.344,16,ja,JP,Animation; Drama
1658216,movie,Stepdaddy,2026-04-04,35.1473,5.3,3,tl,,Drama
1168190,movie,The Wrecking Crew,2026-01-28,34.3675,7.022,1078,en,,Action; Comedy; Crime; Mystery
278573,tv,Perfect Crown,2026-04-10,34.181,8.934,137,ko,KR,Comedy; Drama
224941,tv,The Boroughs,2026-05-21,34.0459,7.323,175,en,US,Sci-Fi & Fantasy; Mystery
295509,tv,The Legend of Kitchen Soldier,2026-05-11,33.7994,8.0,17,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,33.4611,8.436,932,en,US,Drama; Sci-Fi & Fantasy; Action & Adventure
1699820,movie,Vibeland Chronicles,2026-01-02,33.1071,4.0,1,en,,Thriller
1428990,movie,This Is Not a Test,2026-02-20,32.3886,5.5,60,en,,Thriller; Horror
302162,tv,Song of the Samurai - Chapter: Youthful Days in Edo,2026-03-26,32.1162,9.867,15,ja,JP,Action & Adventure
1501018,movie,A Family of Bastards,2026-06-12,31.9989,5.3,41,fr,,Comedy; Crime
1515729,movie,Blast,2026-05-28,31.8568,7.0,7,ta,,Action; Drama; Family
1597280,movie,Kenatha Kanom,2026-03-13,31.8095,0.0,0,ta,,Comedy; Drama; Family
1110034,movie,Kraken,2026-02-06,31.1225,6.311,156,no,,Horror; Action; Thriller
1364953,movie,Mārama,2026-04-17,30.9124,6.679,14,en,,Horror; Drama; Mystery
1330021,movie,Remarkably Bright Creatures,2026-05-07,30.2013,8.562,635,en,,Drama; Mystery
1584215,movie,The Internship,2026-01-13,30.0214,6.533,90,en,,Action
1274706,movie,The Marked Woman,2026-06-05,29.8471,5.559,68,es,,Thriller; Crime
1207162,movie,Rise of the Conqueror,2026-04-09,29.6993,6.063,16,en,,History; Action; Adventure; War
1272837,movie,28 Years Later: The Bone Temple,2026-01-14,29.0027,7.139,1310,en,,Horror; Thriller; Science Fiction
1320660,movie,Pati Patni Aur Woh Do,2026-05-15,28.7254,6.2,5,hi,,Comedy
847742,movie,Drishyam 3,2026-05-21,28.4681,7.313,8,ml,,Crime; Drama; Thriller
1146058,movie,The Pout-Pout Fish,2026-01-01,28.3872,5.8,10,en,,Animation; Family; Adventure; Comedy
1688935,movie,Oye Bhole Oye 2,2026-06-12,28.1794,0.0,0,pa,,Comedy; Drama; Action
1301421,movie,The Sheep Detectives,2026-04-30,27.9817,7.632,174,en,,Comedy; Family; Mystery
1699155,movie,Maternal Instinct,2026-06-11,27.956,7.256,39,en,,Documentary; Crime
1641319,movie,Sniper: No Nation,2026-04-07,27.9162,6.518,56,en,,Action; Thriller
252107,tv,Star City,2026-05-28,27.8497,6.8,28,en,US,Drama; Sci-Fi & Fantasy; War & Politics
283891,tv,The Holy Grail of Eris,2026-01-08,27.7923,7.3,18,ja,JP,Animation; Mystery; Sci-Fi & Fantasy
1084577,movie,Balls Up,2026-04-15,27.7265,5.9,266,en,,Comedy; Action; Adventure
309328,tv,Underground,2026-01-28,27.3957,8.0,7,tr,TR,Drama; Action & Adventure
260463,tv,Daemons of the Shadow Realm,2026-04-04,27.2761,8.8,45,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
875828,movie,Peaky Blinders: The Immortal Man,2026-03-05,27.1668,7.243,1024,en,,Crime; Drama
229544,tv,Among Us,2026-06-05,27.1192,8.923,98,en,US,Animation; Mystery; Comedy; Sci-Fi & Fantasy
241372,tv,56 Days,2026-02-18,27.0192,7.251,181,en,US,Drama; Crime; Mystery
1598785,movie,Milky☆Subway: The Galactic Limited Express - the Movie,2026-02-06,26.3339,9.308,26,ja,,Animation; Action; Adventure; Comedy; Science Fiction
1116201,movie,Iron Lung,2026-01-30,26.1894,6.976,274,en,,Horror; Mystery; Science Fiction
1083884,movie,Signal One,2026-06-05,25.6363,6.6,20,en,,Mystery; Science Fiction
306215,tv,The One I Love,2026-02-12,25.3039,7.2,5,tr,TR,Family; Drama
283657,tv,Glory,2026-05-01,25.1329,5.9,4,hi,IN,Drama; Mystery; Action & Adventure
291339,tv,Memory of a Killer,2026-01-25,25.0025,7.4,43,en,US,Crime; Drama
230311,tv,Love Has Fireworks,2026-06-15,24.9304,8.5,2,zh,CN,Drama
274622,tv,"Go for It, Nakamura-kun!!",2026-04-02,24.2928,9.245,51,ja,JP,Animation; Comedy
308254,tv,Love Beyond Dreams,2026-05-06,24.0948,9.0,1,th,TH,Sci-Fi & Fantasy
280511,tv,The Witness,2026-06-04,24.0407,6.152,23,en,GB,Drama; Crime
1646787,movie,Sundutan,2026-03-06,24.0331,4.0,1,tl,,Drama
1316427,movie,7 Dogs,2026-05-27,23.9336,6.4,5,ar,,Action; Comedy
1414413,movie,Brothers Under Fire,2026-04-15,23.7065,5.9,30,en,,Action; Thriller; Mystery; Drama
1306368,movie,The Rip,2026-01-13,23.5094,7.083,1671,en,,Action; Thriller; Crime
278158,tv,Ticket to Heaven,2026-05-30,23.0469,9.5,4,th,TH,Drama
292696,tv,The First Jasmine,2026-06-09,23.0179,9.7,3,zh,CN,Drama
1699574,movie,Deool Band 2,2026-05-21,22.5047,0.0,0,mr,,Comedy; Drama
258865,tv,Love Beyond the Grave,2026-03-28,22.0039,7.9,10,zh,CN,Drama; Sci-Fi & Fantasy
289271,tv,Ashes to Crown,2026-06-02,21.3904,8.7,3,zh,CN,Drama
297171,tv,Made in India: A Titan Story,2026-06-02,21.3503,9.0,1,hi,IN,Drama
316111,tv,Kumusta,2026-05-24,21.1557,0.0,0,tl,PH,Reality
315610,tv,Proud,2026-06-12,20.7191,4.7,12,pl,PL,Drama
287527,tv,The Testaments,2026-04-08,20.1818,8.232,155,en,US,Drama
295357,tv,Fist of the North Star: HOKUTO NO KEN,2026-04-11,20.034,8.625,16,ja,JP,Action & Adventure; Animation
249765,tv,Matka King,2026-04-17,19.6333,7.6,4,hi,IN,Drama; Crime
285838,tv,If Wishes Could Kill,2026-04-24,19.1619,8.171,129,ko,KR,Mystery; Drama
297640,tv,Filing for Love,2026-04-25,18.8649,8.1,10,ko,KR,Comedy; Drama
245318,tv,Margo's Got Money Troubles,2026-04-14,18.8121,7.928,125,en,US,Drama; Comedy
273467,tv,The Warrior Princess and the Barbaric King,2026-04-09,18.7955,7.9,22,ja,JP,Animation; Sci-Fi & Fantasy; Comedy
289147,tv,The Ferry Man 10th Anniversary,2026-06-02,18.6994,9.1,5,zh,CN,Action & Adventure; Sci-Fi & Fantasy
287641,tv,Dazzling,2026-05-27,18.6882,7.5,6,zh,CN,Drama
278275,tv,Veil of Shadows,2026-04-01,18.6124,8.263,19,zh,CN,Drama; Sci-Fi & Fantasy
317056,tv,Double Helix,2026-05-08,18.4106,8.2,9,zh,CN,Drama
319037,tv,A Winter Sun Wakes the Wind in Spring Hills' Dream,2026-06-12,18.1398,0.0,0,zh,CN,Drama
281233,tv,Beyond Time's Gaze,2025-12-28,18.0234,9.5,8,zh,CN,Animation; Sci-Fi & Fantasy
310953,tv,Morpheus,2026-06-02,17.8672,6.5,2,pl,PL,Action & Adventure; Crime; Drama
299365,tv,Reborn Rookie,2026-05-30,17.6117,6.4,4,ko,KR,Drama; Sci-Fi & Fantasy
285807,tv,Nemesis,2026-05-14,17.4729,7.404,83,en,US,Action & Adventure; Drama; Crime
262388,tv,M.I.A.,2026-05-07,17.2786,8.4,74,en,US,Crime; Drama
287009,tv,Doctor on the Edge,2026-06-01,17.167,9.0,2,ko,KR,Comedy; Drama
289560,tv,CIA,2026-02-23,16.7298,8.587,86,en,US,Crime; Drama
283905,tv,Botan Kamiina Fully Blossoms When Drunk,2026-04-11,16.5342,7.2,11,ja,JP,Animation; Comedy; Drama
284828,tv,Duang with You,2026-01-31,16.526,9.1,30,th,TH,Drama; Comedy
300015,tv,Ichigo Aika: Strawberry Elegy,2026-01-05,16.3985,7.2,5,ja,JP,Animation; Comedy
270572,tv,Lord of the Flies,2026-02-08,16.1608,7.563,95,en,GB,Drama; Action & Adventure
256695,tv,Regular Show: The Lost Tapes,2026-05-11,15.7829,9.6,95,en,US,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy
290295,tv,Mating Season,2026-05-22,15.6102,7.84,25,en,US,Animation; Comedy; Sci-Fi & Fantasy
309163,tv,Gals Can't Be Kind to Otaku!?,2026-04-08,15.272,8.0,19,ja,JP,Animation; Comedy
289219,tv,Star Wars: Maul - Shadow Lord,2026-04-06,15.0569,8.62,184,en,US,Action & Adventure; Animation; Sci-Fi & Fantasy
300126,tv,LIAR GAME,2026-04-07,15.0483,7.818,11,ja,JP,Animation; Drama
240740,tv,Scarpetta,2026-03-11,15.0136,6.5,117,en,US,Drama; Crime; Mystery
303460,tv,"The Strongest Job Is Apparently Not a Hero or a Sage, But an Appraiser (Provisional)!",2026-04-04,15.0105,8.25,16,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy; Comedy; Drama
300131,tv,KILL BLUE,2026-04-11,14.9648,8.75,16,ja,JP,Animation; Action & Adventure; Comedy
298425,tv,The Lady,2026-02-22,14.8221,6.1,8,en,GB,Drama; Crime
312474,tv,NIPPON SANGOKU: The Three Nations of the Crimson Sun,2026-04-05,14.6919,8.423,26,ja,JP,Animation; Drama; War & Politics
295778,tv,Scrubs,2026-02-25,14.6288,7.863,80,en,US,Comedy
255661,tv,Young Sherlock,2026-03-04,14.3443,7.857,258,en,GB,Action & Adventure; Mystery
285404,tv,Maximum Pleasure Guaranteed,2026-05-19,14.2792,5.857,21,en,US,Comedy
306529,tv,A.B.I.: A Broken Inheritance,2026-01-13,14.2387,5.25,4,tr,TR,Drama
293697,tv,I Want to End This Love Game,2026-04-14,14.2203,6.35,10,ja,JP,Comedy; Animation
287011,tv,Sold Out on You,2026-04-22,14.152,8.279,52,ko,KR,Comedy; Drama
310935,tv,Girl from Nowhere: The Reset,2026-03-07,13.9601,7.9,48,th,TH,Drama; Mystery
307959,tv,LBW: Love Beyond Wicket,2026-01-01,12.7252,7.0,1,ta,IN,Drama; Comedy
240446,tv,About Love,2026-02-26,12.7045,8.0,1,zh,CN,Drama; Mystery
275966,tv,The Heir,2026-05-17,12.2856,9.0,1,zh,CN,Drama
307432,tv,Enemies With Benefits,2026-05-03,11.4251,9.7,3,th,TH,Drama; Comedy
