id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,589.0971,6.745,591,en,,Family; Comedy; Adventure; Fantasy; Animation
1523145,movie,Your Heart Will Be Broken,2026-03-26,344.7401,6.9,73,ru,,Romance; Drama
1198994,movie,Send Help,2026-01-22,321.0363,7.045,1064,en,,Horror; Thriller; Comedy
83533,movie,Avatar: Fire and Ash,2025-12-17,241.6669,7.373,2704,en,,Science Fiction; Adventure; Fantasy
1613798,movie,Vengeance,2026-02-26,214.5423,6.873,75,es,,Action; Thriller
687163,movie,Project Hail Mary,2026-03-15,195.9863,8.216,1689,en,,Science Fiction; Adventure
936075,movie,Michael,2026-04-22,187.1165,7.34,125,en,,Music; Drama
1470130,movie,The Mortuary Assistant,2026-02-13,182.5378,5.4,79,en,,Horror; Mystery
1290821,movie,Shelter,2026-01-28,174.2039,6.8,593,en,,Action; Crime; Thriller
1327819,movie,Hoppers,2026-03-04,166.7708,7.577,510,en,,Animation; Family; Science Fiction; Comedy; Adventure
1297842,movie,GOAT,2026-02-11,140.9838,7.896,436,en,,Animation; Comedy; Family
1171145,movie,Crime 101,2026-02-11,136.9843,6.956,766,en,,Crime; Thriller
1304313,movie,Lee Cronin's The Mummy,2026-04-15,135.6857,6.9,131,en,,Horror; Mystery
1641319,movie,Sniper: No Nation,2026-04-07,130.6529,6.2,34,en,,Action; Thriller
840464,movie,Greenland 2: Migration,2026-01-07,126.7004,6.445,910,en,,Adventure; Thriller; Science Fiction
1084577,movie,Balls Up,2026-04-15,118.2784,5.672,119,en,,Comedy; Action; Adventure
1290417,movie,Thrash,2026-04-10,116.7267,5.971,411,en,,Horror; Thriller
1010755,movie,The Strangers: Chapter 3,2026-02-05,115.0707,5.627,118,en,,Horror; Thriller
278573,tv,Perfect Crown,2026-04-10,111.6015,8.071,14,ko,KR,Comedy; Drama
