id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
1523145,movie,Your Heart Will Be Broken,2026-03-26,543.523,5.556,9,ru,,Romance; Drama,Romance
1523145,movie,Your Heart Will Be Broken,2026-03-26,543.523,5.556,9,ru,,Romance; Drama,Drama
875828,movie,Peaky Blinders: The Immortal Man,2026-03-05,337.6486,7.366,466,en,,Crime; Drama,Crime
875828,movie,Peaky Blinders: The Immortal Man,2026-03-05,337.6486,7.366,466,en,,Crime; Drama,Drama
83533,movie,Avatar: Fire and Ash,2025-12-17,305.6897,7.26,1944,en,,Science Fiction; Adventure; Fantasy,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,305.6897,7.26,1944,en,,Science Fiction; Adventure; Fantasy,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,305.6897,7.26,1944,en,,Science Fiction; Adventure; Fantasy,Fantasy
687163,movie,Project Hail Mary,2026-03-15,303.9914,8.167,569,en,,Science Fiction; Adventure,Science Fiction
687163,movie,Project Hail Mary,2026-03-15,303.9914,8.167,569,en,,Science Fiction; Adventure,Adventure
1084187,movie,Pretty Lethal,2026-03-13,303.7242,6.7,68,en,,Action; Thriller; Horror,Action
1084187,movie,Pretty Lethal,2026-03-13,303.7242,6.7,68,en,,Action; Thriller; Horror,Thriller
1084187,movie,Pretty Lethal,2026-03-13,303.7242,6.7,68,en,,Action; Thriller; Horror,Horror
1290821,movie,Shelter,2026-01-28,293.2147,6.7,401,en,,Action; Crime; Thriller,Action
1290821,movie,Shelter,2026-01-28,293.2147,6.7,401,en,,Action; Crime; Thriller,Crime
1290821,movie,Shelter,2026-01-28,293.2147,6.7,401,en,,Action; Crime; Thriller,Thriller
1159559,movie,Scream 7,2026-02-25,284.7465,5.803,473,en,,Horror; Mystery; Crime,Horror
1159559,movie,Scream 7,2026-02-25,284.7465,5.803,473,en,,Horror; Mystery; Crime,Mystery
