id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
1242898,movie,Predator: Badlands,2025-11-05,720.5807,7.7,1109,en,,Action; Science Fiction; Adventure,Action
1242898,movie,Predator: Badlands,2025-11-05,720.5807,7.7,1109,en,,Action; Science Fiction; Adventure,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,720.5807,7.7,1109,en,,Action; Science Fiction; Adventure,Adventure
1252037,movie,The Tank,2025-09-18,446.5848,7.1,151,de,,War; Action; Drama,War
1252037,movie,The Tank,2025-09-18,446.5848,7.1,151,de,,War; Action; Drama,Action
1252037,movie,The Tank,2025-09-18,446.5848,7.1,151,de,,War; Action; Drama,Drama
83533,movie,Avatar: Fire and Ash,2025-12-17,395.9455,7.4,1279,en,,Science Fiction; Adventure; Fantasy,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,395.9455,7.4,1279,en,,Science Fiction; Adventure; Fantasy,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,395.9455,7.4,1279,en,,Science Fiction; Adventure; Fantasy,Fantasy
1084242,movie,Zootopia 2,2025-11-26,275.7872,7.594,1008,en,,Animation; Comedy; Adventure; Family; Mystery,Animation
1084242,movie,Zootopia 2,2025-11-26,275.7872,7.594,1008,en,,Animation; Comedy; Adventure; Family; Mystery,Comedy
1084242,movie,Zootopia 2,2025-11-26,275.7872,7.594,1008,en,,Animation; Comedy; Adventure; Family; Mystery,Adventure
1084242,movie,Zootopia 2,2025-11-26,275.7872,7.594,1008,en,,Animation; Comedy; Adventure; Family; Mystery,Family
1084242,movie,Zootopia 2,2025-11-26,275.7872,7.594,1008,en,,Animation; Comedy; Adventure; Family; Mystery,Mystery
1242501,movie,Icefall,2025-10-16,274.1143,6.9,61,en,,Action; Crime; Thriller,Action
1242501,movie,Icefall,2025-10-16,274.1143,6.9,61,en,,Action; Crime; Thriller,Crime
1242501,movie,Icefall,2025-10-16,274.1143,6.9,61,en,,Action; Crime; Thriller,Thriller
628847,movie,Trap House,2025-11-14,234.5497,6.267,116,en,,Action; Crime; Thriller,Action
628847,movie,Trap House,2025-11-14,234.5497,6.267,116,en,,Action; Crime; Thriller,Crime
628847,movie,Trap House,2025-11-14,234.5497,6.267,116,en,,Action; Crime; Thriller,Thriller
1511417,movie,Bāhubali: The Epic,2025-10-29,227.9554,5.9,21,te,,Action; Drama,Action
1511417,movie,Bāhubali: The Epic,2025-10-29,227.9554,5.9,21,te,,Action; Drama,Drama
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,177.6354,7.638,645,ja,,Animation; Action; Fantasy,Animation
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,177.6354,7.638,645,ja,,Animation; Action; Fantasy,Action
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,177.6354,7.638,645,ja,,Animation; Action; Fantasy,Fantasy
1368166,movie,The Housemaid,2025-12-18,166.6836,7.184,275,en,,Mystery; Thriller,Mystery
1368166,movie,The Housemaid,2025-12-18,166.6836,7.184,275,en,,Mystery; Thriller,Thriller
1228246,movie,Five Nights at Freddy's 2,2025-12-03,156.4514,6.813,544,en,,Horror; Thriller,Horror
1228246,movie,Five Nights at Freddy's 2,2025-12-03,156.4514,6.813,544,en,,Horror; Thriller,Thriller
1131759,movie,Omniscient Reader: The Prophecy,2025-07-23,155.8985,6.8,40,ko,,Action; Adventure; Fantasy,Action
1131759,movie,Omniscient Reader: The Prophecy,2025-07-23,155.8985,6.8,40,ko,,Action; Adventure; Fantasy,Adventure
1131759,movie,Omniscient Reader: The Prophecy,2025-07-23,155.8985,6.8,40,ko,,Action; Adventure; Fantasy,Fantasy
755898,movie,War of the Worlds,2025-07-29,148.2171,4.227,819,en,,Science Fiction; Thriller,Science Fiction
755898,movie,War of the Worlds,2025-07-29,148.2171,4.227,819,en,,Science Fiction; Thriller,Thriller
425274,movie,Now You See Me: Now You Don't,2025-11-12,131.5351,6.596,836,en,,Thriller; Crime; Mystery,Thriller
425274,movie,Now You See Me: Now You Don't,2025-11-12,131.5351,6.596,836,en,,Thriller; Crime; Mystery,Crime
425274,movie,Now You See Me: Now You Don't,2025-11-12,131.5351,6.596,836,en,,Thriller; Crime; Mystery,Mystery
240459,tv,Spartacus: House of Ashur,2025-12-05,125.5197,6.265,117,en,US,Drama; Action & Adventure,Drama
