id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
273240,tv,Off Campus,2026-05-13,670.4306,9.135,292,en,US,Drama,Drama
1304313,movie,Lee Cronin's The Mummy,2026-04-15,594.6636,8.064,1352,en,,Horror; Mystery,Horror
1304313,movie,Lee Cronin's The Mummy,2026-04-15,594.6636,8.064,1352,en,,Horror; Mystery,Mystery
220102,tv,Spider-Noir,2026-05-25,420.8728,8.9,152,en,US,Crime; Mystery; Drama,Crime
220102,tv,Spider-Noir,2026-05-25,420.8728,8.9,152,en,US,Crime; Mystery; Drama,Mystery
220102,tv,Spider-Noir,2026-05-25,420.8728,8.9,152,en,US,Crime; Mystery; Drama,Drama
1339713,movie,Obsession,2026-05-13,399.8813,7.9,338,en,,Horror,Horror
1380291,movie,Tom Clancy's Jack Ryan: Ghost War,2026-05-20,399.0769,7.24,366,en,,Action; Thriller,Action
1380291,movie,Tom Clancy's Jack Ryan: Ghost War,2026-05-20,399.0769,7.24,366,en,,Action; Thriller,Thriller
1439930,movie,The Punisher: One Last Kill,2026-05-12,319.3487,8.39,1299,en,,Action; Drama; Crime,Action
1439930,movie,The Punisher: One Last Kill,2026-05-12,319.3487,8.39,1299,en,,Action; Drama; Crime,Drama
1439930,movie,The Punisher: One Last Kill,2026-05-12,319.3487,8.39,1299,en,,Action; Drama; Crime,Crime
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,291.6036,8.037,2065,en,,Family; Comedy; Adventure; Fantasy; Animation,Family
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,291.6036,8.037,2065,en,,Family; Comedy; Adventure; Fantasy; Animation,Comedy
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,291.6036,8.037,2065,en,,Family; Comedy; Adventure; Fantasy; Animation,Adventure
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,291.6036,8.037,2065,en,,Family; Comedy; Adventure; Fantasy; Animation,Fantasy
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,291.6036,8.037,2065,en,,Family; Comedy; Adventure; Fantasy; Animation,Animation
1582770,movie,Dhurandhar: The Revenge,2026-03-18,275.6895,7.3,95,hi,,Action; Crime; Thriller,Action
1582770,movie,Dhurandhar: The Revenge,2026-03-18,275.6895,7.3,95,hi,,Action; Crime; Thriller,Crime
1582770,movie,Dhurandhar: The Revenge,2026-03-18,275.6895,7.3,95,hi,,Action; Crime; Thriller,Thriller
687163,movie,Project Hail Mary,2026-03-15,270.6206,8.639,4299,en,,Science Fiction; Adventure,Science Fiction
687163,movie,Project Hail Mary,2026-03-15,270.6206,8.639,4299,en,,Science Fiction; Adventure,Adventure
1007757,movie,Swapped,2026-05-01,270.0947,8.973,1457,en,,Adventure; Animation; Family; Fantasy,Adventure
1007757,movie,Swapped,2026-05-01,270.0947,8.973,1457,en,,Adventure; Animation; Family; Fantasy,Animation
1007757,movie,Swapped,2026-05-01,270.0947,8.973,1457,en,,Adventure; Animation; Family; Fantasy,Family
1007757,movie,Swapped,2026-05-01,270.0947,8.973,1457,en,,Adventure; Animation; Family; Fantasy,Fantasy
1523145,movie,Your Heart Will Be Broken,2026-03-26,250.2719,6.784,81,ru,,Romance; Drama,Romance
1523145,movie,Your Heart Will Be Broken,2026-03-26,250.2719,6.784,81,ru,,Romance; Drama,Drama
308014,tv,Berlin and the Lady with an Ermine,2026-05-15,230.3612,8.469,112,es,ES,Drama; Crime; Action & Adventure; Comedy,Drama
308014,tv,Berlin and the Lady with an Ermine,2026-05-15,230.3612,8.469,112,es,ES,Drama; Crime; Action & Adventure; Comedy,Crime
308014,tv,Berlin and the Lady with an Ermine,2026-05-15,230.3612,8.469,112,es,ES,Drama; Crime; Action & Adventure; Comedy,Action & Adventure
308014,tv,Berlin and the Lady with an Ermine,2026-05-15,230.3612,8.469,112,es,ES,Drama; Crime; Action & Adventure; Comedy,Comedy
1320660,movie,Pati Patni Aur Woh Do,2026-05-15,198.273,7.5,4,hi,,Comedy,Comedy
1371023,movie,Chand Mera Dil,2026-05-22,196.1546,0.0,0,hi,,Romance; Drama,Romance
