id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,718.7308,6.82,482,en,,Family; Comedy; Adventure; Fantasy; Animation,Family
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,718.7308,6.82,482,en,,Family; Comedy; Adventure; Fantasy; Animation,Comedy
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,718.7308,6.82,482,en,,Family; Comedy; Adventure; Fantasy; Animation,Adventure
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,718.7308,6.82,482,en,,Family; Comedy; Adventure; Fantasy; Animation,Fantasy
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,718.7308,6.82,482,en,,Family; Comedy; Adventure; Fantasy; Animation,Animation
1523145,movie,Your Heart Will Be Broken,2026-03-26,377.5413,7.213,61,ru,,Romance; Drama,Romance
1523145,movie,Your Heart Will Be Broken,2026-03-26,377.5413,7.213,61,ru,,Romance; Drama,Drama
83533,movie,Avatar: Fire and Ash,2025-12-17,306.1776,7.4,2614,en,,Science Fiction; Adventure; Fantasy,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,306.1776,7.4,2614,en,,Science Fiction; Adventure; Fantasy,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,306.1776,7.4,2614,en,,Science Fiction; Adventure; Fantasy,Fantasy
687163,movie,Project Hail Mary,2026-03-15,263.6881,8.213,1481,en,,Science Fiction; Adventure,Science Fiction
687163,movie,Project Hail Mary,2026-03-15,263.6881,8.213,1481,en,,Science Fiction; Adventure,Adventure
1290417,movie,Thrash,2026-04-10,222.0529,5.981,295,en,,Horror; Thriller,Horror
1290417,movie,Thrash,2026-04-10,222.0529,5.981,295,en,,Horror; Thriller,Thriller
1327819,movie,Hoppers,2026-03-04,220.5682,7.6,474,en,,Animation; Family; Science Fiction; Comedy; Adventure,Animation
1327819,movie,Hoppers,2026-03-04,220.5682,7.6,474,en,,Animation; Family; Science Fiction; Comedy; Adventure,Family
1327819,movie,Hoppers,2026-03-04,220.5682,7.6,474,en,,Animation; Family; Science Fiction; Comedy; Adventure,Science Fiction
1327819,movie,Hoppers,2026-03-04,220.5682,7.6,474,en,,Animation; Family; Science Fiction; Comedy; Adventure,Comedy
1327819,movie,Hoppers,2026-03-04,220.5682,7.6,474,en,,Animation; Family; Science Fiction; Comedy; Adventure,Adventure
1470130,movie,The Mortuary Assistant,2026-02-13,214.7007,5.529,69,en,,Horror; Mystery,Horror
1470130,movie,The Mortuary Assistant,2026-02-13,214.7007,5.529,69,en,,Horror; Mystery,Mystery
1084577,movie,Balls Up,2026-04-15,212.7175,5.571,42,en,,Comedy; Action; Adventure,Comedy
1084577,movie,Balls Up,2026-04-15,212.7175,5.571,42,en,,Comedy; Action; Adventure,Action
1084577,movie,Balls Up,2026-04-15,212.7175,5.571,42,en,,Comedy; Action; Adventure,Adventure
1290821,movie,Shelter,2026-01-28,198.6925,6.791,554,en,,Action; Crime; Thriller,Action
1290821,movie,Shelter,2026-01-28,198.6925,6.791,554,en,,Action; Crime; Thriller,Crime
