id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
1318447,movie,Apex,2026-04-24,571.7667,6.462,515,en,,Action; Thriller,Action
1318447,movie,Apex,2026-04-24,571.7667,6.462,515,en,,Action; Thriller,Thriller
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,493.629,6.736,690,en,,Family; Comedy; Adventure; Fantasy; Animation,Family
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,493.629,6.736,690,en,,Family; Comedy; Adventure; Fantasy; Animation,Comedy
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,493.629,6.736,690,en,,Family; Comedy; Adventure; Fantasy; Animation,Adventure
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,493.629,6.736,690,en,,Family; Comedy; Adventure; Fantasy; Animation,Fantasy
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,493.629,6.736,690,en,,Family; Comedy; Adventure; Fantasy; Animation,Animation
1198994,movie,Send Help,2026-01-22,269.0213,7.022,1147,en,,Horror; Thriller; Comedy,Horror
1198994,movie,Send Help,2026-01-22,269.0213,7.022,1147,en,,Horror; Thriller; Comedy,Thriller
1198994,movie,Send Help,2026-01-22,269.0213,7.022,1147,en,,Horror; Thriller; Comedy,Comedy
936075,movie,Michael,2026-04-22,264.5493,7.525,395,en,,Music; Drama,Music
936075,movie,Michael,2026-04-22,264.5493,7.525,395,en,,Music; Drama,Drama
1523145,movie,Your Heart Will Be Broken,2026-03-26,260.0269,6.9,74,ru,,Romance; Drama,Romance
1523145,movie,Your Heart Will Be Broken,2026-03-26,260.0269,6.9,74,ru,,Romance; Drama,Drama
1292695,movie,They Will Kill You,2026-03-25,230.9753,6.575,268,en,,Action; Comedy; Horror,Action
1292695,movie,They Will Kill You,2026-03-25,230.9753,6.575,268,en,,Action; Comedy; Horror,Comedy
1292695,movie,They Will Kill You,2026-03-25,230.9753,6.575,268,en,,Action; Comedy; Horror,Horror
1327819,movie,Hoppers,2026-03-04,214.3967,7.707,627,en,,Adventure; Animation; Comedy; Family; Science Fiction,Adventure
1327819,movie,Hoppers,2026-03-04,214.3967,7.707,627,en,,Adventure; Animation; Comedy; Family; Science Fiction,Animation
1327819,movie,Hoppers,2026-03-04,214.3967,7.707,627,en,,Adventure; Animation; Comedy; Family; Science Fiction,Comedy
1327819,movie,Hoppers,2026-03-04,214.3967,7.707,627,en,,Adventure; Animation; Comedy; Family; Science Fiction,Family
1327819,movie,Hoppers,2026-03-04,214.3967,7.707,627,en,,Adventure; Animation; Comedy; Family; Science Fiction,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,210.384,7.374,2773,en,,Science Fiction; Adventure; Fantasy,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,210.384,7.374,2773,en,,Science Fiction; Adventure; Fantasy,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,210.384,7.374,2773,en,,Science Fiction; Adventure; Fantasy,Fantasy
1613798,movie,Vengeance,2026-02-26,193.4199,7.0,115,es,,Action; Thriller,Action
1613798,movie,Vengeance,2026-02-26,193.4199,7.0,115,es,,Action; Thriller,Thriller
1314481,movie,The Devil Wears Prada 2,2026-04-29,175.0025,6.6,115,en,,Comedy; Drama,Comedy
1314481,movie,The Devil Wears Prada 2,2026-04-29,175.0025,6.6,115,en,,Comedy; Drama,Drama
687163,movie,Project Hail Mary,2026-03-15,159.4019,8.209,1847,en,,Science Fiction; Adventure,Science Fiction
687163,movie,Project Hail Mary,2026-03-15,159.4019,8.209,1847,en,,Science Fiction; Adventure,Adventure
1297842,movie,GOAT,2026-02-11,145.6844,7.924,470,en,,Animation; Comedy; Family,Animation
1297842,movie,GOAT,2026-02-11,145.6844,7.924,470,en,,Animation; Comedy; Family,Comedy
1297842,movie,GOAT,2026-02-11,145.6844,7.924,470,en,,Animation; Comedy; Family,Family
1290821,movie,Shelter,2026-01-28,142.7847,6.798,615,en,,Action; Crime; Thriller,Action
1290821,movie,Shelter,2026-01-28,142.7847,6.798,615,en,,Action; Crime; Thriller,Crime
1290821,movie,Shelter,2026-01-28,142.7847,6.798,615,en,,Action; Crime; Thriller,Thriller
223386,tv,Man on Fire,2026-04-30,125.8369,5.44,25,en,US,Action & Adventure; Crime,Action & Adventure
223386,tv,Man on Fire,2026-04-30,125.8369,5.44,25,en,US,Action & Adventure; Crime,Crime
1084242,movie,Zootopia 2,2025-11-26,117.0393,7.608,2631,en,,Adventure; Animation; Comedy; Family; Mystery,Adventure
1084242,movie,Zootopia 2,2025-11-26,117.0393,7.608,2631,en,,Adventure; Animation; Comedy; Family; Mystery,Animation
1084242,movie,Zootopia 2,2025-11-26,117.0393,7.608,2631,en,,Adventure; Animation; Comedy; Family; Mystery,Comedy
1084242,movie,Zootopia 2,2025-11-26,117.0393,7.608,2631,en,,Adventure; Animation; Comedy; Family; Mystery,Family
1084242,movie,Zootopia 2,2025-11-26,117.0393,7.608,2631,en,,Adventure; Animation; Comedy; Family; Mystery,Mystery
1171145,movie,Crime 101,2026-02-11,115.8479,6.933,820,en,,Crime; Thriller,Crime
1171145,movie,Crime 101,2026-02-11,115.8479,6.933,820,en,,Crime; Thriller,Thriller
1207162,movie,Rise of the Conqueror,2026-04-09,113.4077,5.7,7,en,,History; Action; Adventure; War,History
1207162,movie,Rise of the Conqueror,2026-04-09,113.4077,5.7,7,en,,History; Action; Adventure; War,Action
1207162,movie,Rise of the Conqueror,2026-04-09,113.4077,5.7,7,en,,History; Action; Adventure; War,Adventure
1207162,movie,Rise of the Conqueror,2026-04-09,113.4077,5.7,7,en,,History; Action; Adventure; War,War
1470130,movie,The Mortuary Assistant,2026-02-13,110.7541,5.518,84,en,,Horror; Mystery,Horror
1470130,movie,The Mortuary Assistant,2026-02-13,110.7541,5.518,84,en,,Horror; Mystery,Mystery
278573,tv,Perfect Crown,2026-04-10,110.5867,7.917,18,ko,KR,Comedy; Drama,Comedy
278573,tv,Perfect Crown,2026-04-10,110.5867,7.917,18,ko,KR,Comedy; Drama,Drama
1414413,movie,Brothers Under Fire,2026-04-15,104.5197,6.333,15,en,,Action; Thriller; Mystery; Drama,Action
1414413,movie,Brothers Under Fire,2026-04-15,104.5197,6.333,15,en,,Action; Thriller; Mystery; Drama,Thriller
1414413,movie,Brothers Under Fire,2026-04-15,104.5197,6.333,15,en,,Action; Thriller; Mystery; Drama,Mystery
1414413,movie,Brothers Under Fire,2026-04-15,104.5197,6.333,15,en,,Action; Thriller; Mystery; Drama,Drama
1242898,movie,Predator: Badlands,2025-11-05,104.4058,7.689,2695,en,,Action; Science Fiction; Adventure,Action
1242898,movie,Predator: Badlands,2025-11-05,104.4058,7.689,2695,en,,Action; Science Fiction; Adventure,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,104.4058,7.689,2695,en,,Action; Science Fiction; Adventure,Adventure
285838,tv,If Wishes Could Kill,2026-04-24,92.982,8.043,35,ko,KR,Mystery; Drama,Mystery
