id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1530510,movie,Mexico 86,2026-05-21,55.9764,7.3,62,es,,Comedy; History; Drama
840464,movie,Greenland 2: Migration,2026-01-07,54.743,6.445,1191,en,,Adventure; Thriller; Science Fiction
1368166,movie,The Housemaid,2025-12-18,54.2255,7.249,2391,en,,Mystery; Thriller
1613798,movie,Vengeance,2026-02-26,53.9794,7.506,252,es,,Action; Thriller
259837,tv,The WONDERfools,2026-05-15,53.4175,9.089,163,ko,KR,Action & Adventure; Comedy; Sci-Fi & Fantasy; Drama
289147,tv,The Ferry Man 10th Anniversary,2026-06-02,51.9599,9.5,4,zh,CN,Action & Adventure; Sci-Fi & Fantasy
1300501,movie,Patriot,2026-05-01,48.9777,7.1,10,ml,,Action; Drama; Thriller
229544,tv,Among Us,2026-06-05,48.5237,8.9,74,en,US,Animation; Mystery; Comedy; Sci-Fi & Fantasy
1364953,movie,Mārama,2026-04-17,48.5064,6.2,8,en,,Horror; Drama; Mystery
297171,tv,Made in India: A Titan Story,2026-06-02,48.1976,9.0,1,hi,IN,Drama
1599189,movie,剑来院线剧场版 十三之争,2026-05-01,48.0522,0.0,0,zh,,Animation; Action; Adventure
1439584,movie,Ugly Story,2026-05-22,47.5501,4.0,2,te,,Romance; Drama; Thriller
323411,tv,The Vampire Lestat,2026-06-07,47.4446,6.333,15,en,US,Drama; Sci-Fi & Fantasy
1641319,movie,Sniper: No Nation,2026-04-07,47.3606,6.473,55,en,,Action; Thriller
1305781,movie,Blades of the Guardians: Wind Rises in the Desert,2026-02-17,47.2659,7.2,42,zh,,Action; Drama; History
315038,tv,Resort,2026-03-13,45.7252,0.0,0,ta,IN,Comedy; Drama
1669051,movie,Kesong Puti,2026-04-24,45.6734,5.5,2,tl,,Drama
303143,tv,My Royal Nemesis,2026-05-08,45.4374,8.8,25,ko,KR,Drama; Comedy; Sci-Fi & Fantasy
280511,tv,The Witness,2026-06-04,45.3141,6.3,17,en,GB,Drama; Crime
1630423,movie,My Dearest Assassin,2026-05-06,45.1831,8.636,236,th,,Action; Drama; Romance
317883,tv,Torn Apart,2026-05-31,44.5325,6.0,5,tr,TR,Drama; Comedy
1699574,movie,Deool Band 2,2026-05-21,44.419,0.0,0,mr,,Comedy; Drama
1110034,movie,Kraken,2026-02-06,43.8905,6.3,134,no,,Horror; Action; Thriller
1198994,movie,Send Help,2026-01-22,43.713,7.051,1748,en,,Horror; Thriller; Comedy
1265609,movie,War Machine,2026-02-12,42.6449,7.368,1887,en,,Action; Science Fiction; Thriller
1171145,movie,Crime 101,2026-02-11,42.6355,6.995,1066,en,,Crime; Thriller
1266127,movie,Ready or Not: Here I Come,2026-03-19,41.67,7.7,1022,en,,Thriller; Horror; Comedy
1515729,movie,Blast,2026-05-28,41.449,7.6,5,ta,,Action; Drama; Family
1340110,movie,Redux Redux,2025-12-28,40.8981,6.53,133,en,,Science Fiction; Thriller; Horror; Crime
224941,tv,The Boroughs,2026-05-21,40.5272,7.242,157,en,US,Sci-Fi & Fantasy; Mystery
1314481,movie,The Devil Wears Prada 2,2026-04-29,40.3822,6.579,790,en,,Comedy; Drama
278605,tv,Archives: The Nanyang Mystery,2026-06-11,40.1191,9.0,1,zh,CN,Action & Adventure; Mystery
1320660,movie,Pati Patni Aur Woh Do,2026-05-15,38.6794,7.5,4,hi,,Comedy
1292695,movie,They Will Kill You,2026-03-25,38.6663,7.059,709,en,,Horror; Comedy; Action
278573,tv,Perfect Crown,2026-04-10,37.6864,8.907,118,ko,KR,Comedy; Drama
317056,tv,Double Helix,2026-05-08,36.7984,8.2,5,zh,CN,Drama
1375646,movie,Colony,2026-05-21,36.3371,6.884,56,ko,,Action; Thriller; Horror
1556616,movie,Summer House,2026-06-06,36.1318,7.875,4,tr,,Romance; Family; Drama; Mystery
306215,tv,The One I Love,2026-02-12,36.0927,7.2,5,tr,TR,Family; Drama
252107,tv,Star City,2026-05-28,35.9642,6.7,26,en,US,Drama; Sci-Fi & Fantasy; War & Politics
1371023,movie,Chand Mera Dil,2026-05-22,35.1564,5.4,4,hi,,Romance; Drama
1330021,movie,Remarkably Bright Creatures,2026-05-07,35.1517,8.571,599,en,,Drama; Mystery
295509,tv,The Legend of Kitchen Soldier,2026-05-11,34.9865,7.813,8,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
1658216,movie,Stepdaddy,2026-04-04,33.6548,5.3,3,tl,,Drama
314402,tv,"Crazy Love, Moo-Moo!",2026-05-09,33.3454,7.5,2,th,TH,Drama
1598785,movie,Milky☆Subway: The Galactic Limited Express - the Movie,2026-02-06,33.1642,9.389,18,ja,,Animation; Action; Adventure; Comedy; Science Fiction
290019,tv,I Made Friends with the Second Prettiest Girl in My Class,2026-04-07,33.0409,8.8,20,ja,JP,Animation; Comedy; Drama
1653208,movie,The Great Grand Superhero,2026-05-29,32.7224,0.0,0,hi,,Comedy; Family; Drama
196950,tv,Witch Hat Atelier,2026-04-06,32.256,9.2,78,ja,JP,Animation; Drama; Sci-Fi & Fantasy
1632181,movie,Accidental Partners,2026-03-12,32.0056,9.04,253,es,,Comedy; Romance
1065834,movie,Kattalan,2026-05-14,31.9596,7.1,5,ml,,Action; Thriller
1510769,movie,29,2026-05-08,31.6699,7.4,5,ta,,Romance; Comedy; Drama
275966,tv,The Heir,2026-05-17,30.3533,9.0,1,zh,CN,Drama
1168190,movie,The Wrecking Crew,2026-01-28,29.8963,6.987,1058,en,,Action; Comedy; Crime; Mystery
1510339,movie,Mark,2025-12-25,29.7023,4.0,1,kn,,Action; Thriller
1301421,movie,The Sheep Detectives,2026-04-30,29.6376,7.7,159,en,,Comedy; Family; Mystery
1083884,movie,Signal One,2026-06-05,29.4828,6.594,16,en,,Mystery; Science Fiction
1272837,movie,28 Years Later: The Bone Temple,2026-01-14,29.4262,7.1,1287,en,,Horror; Thriller; Science Fiction
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,29.0435,8.439,918,en,US,Drama; Sci-Fi & Fantasy; Action & Adventure
1414413,movie,Brothers Under Fire,2026-04-15,28.7679,5.911,28,en,,Action; Thriller; Mystery; Drama
1646787,movie,Sundutan,2026-03-06,28.7349,4.0,1,tl,,Drama
309328,tv,Underground,2026-01-28,28.6658,8.0,7,tr,TR,Drama; Action & Adventure
287527,tv,The Testaments,2026-04-08,28.2888,8.23,148,en,US,Drama
1368881,movie,Ladies First,2026-05-21,28.0372,5.973,310,en,,Comedy; Fantasy
1316427,movie,7 Dogs,2026-05-27,27.7721,5.5,4,ar,,Action; Comedy
291339,tv,Memory of a Killer,2026-01-25,27.583,7.4,43,en,US,Crime; Drama
241372,tv,56 Days,2026-02-18,27.1464,7.2,178,en,US,Drama; Crime; Mystery
312493,tv,Viral Hit,2026-06-11,27.1155,7.9,8,ja,JP,Drama; Action & Adventure
292696,tv,The First Jasmine,2026-06-09,27.0875,9.667,3,zh,CN,Drama
285838,tv,If Wishes Could Kill,2026-04-24,26.875,8.169,118,ko,KR,Mystery; Drama
283657,tv,Glory,2026-05-01,26.8223,5.9,4,hi,IN,Drama; Mystery; Action & Adventure
1306368,movie,The Rip,2026-01-13,26.7276,7.079,1660,en,,Action; Thriller; Crime
324115,tv,The Evil Lawyer,2026-06-11,26.5127,8.5,2,th,TH,Crime; Drama
260463,tv,Daemons of the Shadow Realm,2026-04-04,26.204,8.784,44,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
289271,tv,Ashes to Crown,2026-06-02,26.1672,8.7,3,zh,CN,Drama; Sci-Fi & Fantasy
1207162,movie,Rise of the Conqueror,2026-04-09,25.7379,6.063,16,en,,History; Action; Adventure; War
1084577,movie,Balls Up,2026-04-15,25.6512,5.886,258,en,,Comedy; Action; Adventure
1470130,movie,The Mortuary Assistant,2026-02-13,25.3312,5.5,114,en,,Horror; Mystery
283428,tv,The Ramparts of Ice,2026-04-02,25.1352,8.3,13,ja,JP,Animation; Drama
1234731,movie,Anaconda,2025-12-24,24.3676,5.9,1210,en,,Adventure; Comedy; Horror
302162,tv,Song of the Samurai - Chapter: Youthful Days in Edo,2026-03-26,24.2172,9.9,14,ja,JP,Action & Adventure
875828,movie,Peaky Blinders: The Immortal Man,2026-03-05,24.1679,7.242,1010,en,,Crime; Drama
1628367,movie,Kartavya,2026-05-15,24.1191,6.5,19,hi,,Crime; Drama; Thriller
1639398,movie,Mexican Psycho,2026-03-19,23.2401,7.36,89,es,,Thriller; Horror
249765,tv,Matka King,2026-04-17,23.171,7.6,4,hi,IN,Drama; Crime
295357,tv,Fist of the North Star: HOKUTO NO KEN,2026-04-11,23.1213,8.533,15,ja,JP,Action & Adventure; Animation
680493,movie,Return to Silent Hill,2026-01-21,23.001,5.391,607,en,,Mystery; Drama; Horror
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,22.506,6.8,298,en,,Adventure; Animation; Comedy; Family; Fantasy
277870,tv,The Map of Truth,2026-05-18,22.401,8.2,4,cn,HK,Drama
1316092,movie,"""Wuthering Heights""",2026-02-11,22.3926,6.683,1088,en,,Romance; Drama
297640,tv,Filing for Love,2026-04-25,22.3672,8.05,10,ko,KR,Comedy; Drama
245318,tv,Margo's Got Money Troubles,2026-04-14,22.346,7.966,118,en,US,Drama; Comedy
285807,tv,Nemesis,2026-05-14,22.1047,7.243,70,en,US,Action & Adventure; Drama; Crime
258865,tv,Love Beyond the Grave,2026-03-28,21.3307,7.9,10,zh,CN,Drama; Sci-Fi & Fantasy
1383731,movie,Protector,2026-02-20,21.1755,8.096,203,en,,Action; Thriller
248404,tv,Your Dear Daddy,2026-05-09,21.0162,8.0,1,th,TH,Drama
1247165,movie,Raja Shivaji,2026-05-01,20.8845,9.0,1,mr,,Action; History; Drama
1084187,movie,Pretty Lethal,2026-03-13,20.6372,6.755,404,en,,Music; Thriller; Action; Horror
310953,tv,Morpheus,2026-06-02,20.5761,0.0,0,pl,PL,Action & Adventure; Crime; Drama
273467,tv,The Warrior Princess and the Barbaric King,2026-04-09,20.2022,8.238,21,ja,JP,Animation; Sci-Fi & Fantasy; Comedy
262388,tv,M.I.A.,2026-05-07,19.3263,8.429,70,en,US,Crime; Drama
274622,tv,"Go for It, Nakamura-kun!!",2026-04-02,18.9197,9.415,41,ja,JP,Animation; Comedy
290295,tv,Mating Season,2026-05-22,18.7635,8.0,21,en,US,Animation; Comedy; Sci-Fi & Fantasy
299365,tv,Reborn Rookie,2026-05-30,18.3358,6.4,4,ko,KR,Drama; Sci-Fi & Fantasy
306529,tv,A.B.I.: A Broken Inheritance,2026-01-13,18.2735,5.25,4,tr,TR,Drama
226560,tv,Brown,2026-06-05,18.023,0.0,0,hi,IN,Crime; Drama; Mystery
320294,tv,The Law of Nature,2026-06-10,17.8539,9.0,1,tr,TR,Comedy; Drama
323111,tv,Michael Jackson: The Verdict,2026-06-03,17.6472,4.8,39,en,US,Documentary
309163,tv,Gals Can't Be Kind to Otaku!?,2026-04-08,17.3139,8.118,17,ja,JP,Animation; Comedy
278275,tv,Veil of Shadows,2026-04-01,17.2453,8.167,18,zh,CN,Drama; Sci-Fi & Fantasy
292532,tv,Brazil '70: The Third Star,2026-05-29,17.1721,8.75,10,pt,BR,Drama; Documentary
287011,tv,Sold Out on You,2026-04-22,16.7674,8.2,45,ko,KR,Comedy; Drama
307432,tv,Enemies With Benefits,2026-05-03,16.7244,10.0,1,th,TH,Drama; Comedy
317142,tv,The Pyramid Scheme,2026-06-05,16.569,0.0,0,hi,IN,Comedy; Drama
256695,tv,Regular Show: The Lost Tapes,2026-05-11,16.5419,9.656,93,en,US,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy
321808,tv,The Trio,2026-06-01,16.4959,1.0,1,sv,SE,Drama
289560,tv,CIA,2026-02-23,16.3677,8.631,80,en,US,Crime; Drama
323039,tv,Best of the World with Antoni Porowski,2026-06-07,16.2501,0.0,0,en,US,Documentary
254486,tv,Zhan Zhao Adventures,2026-05-13,16.0753,7.1,8,zh,CN,Drama; Mystery
287009,tv,Doctor on the Edge,2026-06-01,15.5361,9.0,2,ko,KR,Comedy; Drama
240740,tv,Scarpetta,2026-03-11,15.3653,6.509,114,en,US,Drama; Crime; Mystery
262280,tv,Legends,2026-05-07,15.3225,7.7,76,en,GB,Action & Adventure; Crime; Drama
284828,tv,Duang with You,2026-01-31,15.2024,9.1,30,th,TH,Drama; Comedy
259819,tv,Rooster Fighter,2026-03-15,15.0628,8.81,71,en,US,Animation; Action & Adventure; Sci-Fi & Fantasy
257994,tv,Half Man,2026-04-28,15.033,8.3,92,en,GB,Drama
223386,tv,Man on Fire,2026-04-30,14.9693,7.456,169,en,US,Action & Adventure; Crime
318203,tv,Alice and Steve,2026-06-08,14.9635,7.3,7,en,GB,Comedy; Drama
300131,tv,KILL BLUE,2026-04-11,14.8101,8.9,15,ja,JP,Animation; Action & Adventure; Comedy
235685,tv,The Pendragon Cycle: Rise of the Merlin,2026-01-22,14.6698,7.625,44,en,US,Sci-Fi & Fantasy; Action & Adventure; Family; Drama
289219,tv,Star Wars: Maul - Shadow Lord,2026-04-06,14.6513,8.619,181,en,US,Action & Adventure; Animation; Sci-Fi & Fantasy
281233,tv,Beyond Time's Gaze,2025-12-28,14.5672,9.7,6,zh,CN,Animation; Sci-Fi & Fantasy
316427,tv,Ingoku Danchi: Deviant's Apartment Complex,2026-04-06,14.455,6.5,4,ja,JP,Animation; Comedy
298026,tv,Release that Witch,2026-03-03,14.3269,8.1,16,zh,CN,Animation; Action & Adventure; Sci-Fi & Fantasy
311858,tv,Prisoner,2026-04-30,14.1187,5.5,19,en,GB,Crime; Action & Adventure
289424,tv,We Are All Trying Here,2026-04-18,14.0865,8.4,39,ko,KR,Drama
302074,tv,R.J. Decker,2026-03-03,14.0092,7.9,28,en,US,Drama; Comedy; Crime
307959,tv,LBW: Love Beyond Wicket,2026-01-01,14.0082,7.0,1,ta,IN,Drama; Comedy
285404,tv,Maximum Pleasure Guaranteed,2026-05-19,13.9245,5.1,17,en,US,Comedy
304597,tv,My 2 Cents,2026-05-27,13.9023,8.419,74,it,IT,Animation; Comedy; Drama
287641,tv,Dazzling,2026-05-27,13.71,7.125,4,zh,CN,Drama
255661,tv,Young Sherlock,2026-03-04,13.5214,7.853,252,en,GB,Action & Adventure; Mystery
279471,tv,Malcolm in the Middle: Life's Still Unfair,2026-04-10,13.3362,8.061,343,en,US,Comedy; Drama
315816,tv,Marika's Love Meter Malfunction,2026-04-06,13.1023,5.2,5,ja,JP,Animation; Comedy
311722,tv,Deepmate,2026-01-15,11.8609,0.0,0,ko,KR,
