id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,436.7999,6.734,768,en,,Family; Comedy; Adventure; Fantasy; Animation
1007757,movie,Swapped,2026-05-01,416.6067,7.9,103,en,,Adventure; Animation; Family; Fantasy
1318447,movie,Apex,2026-04-24,339.6148,6.408,731,en,,Action; Thriller
1198994,movie,Send Help,2026-01-22,252.9818,6.974,1232,en,,Horror; Thriller; Comedy
1523145,movie,Your Heart Will Be Broken,2026-03-26,231.0786,6.9,75,ru,,Romance; Drama
936075,movie,Michael,2026-04-22,185.6185,7.57,571,en,,Music; Drama
1327819,movie,Hoppers,2026-03-04,165.0247,7.741,765,en,,Adventure; Animation; Comedy; Family; Science Fiction
1669050,movie,Tayuan 2,2026-04-17,164.2697,3.667,3,tl,,Drama
83533,movie,Avatar: Fire and Ash,2025-12-17,160.4895,7.367,2829,en,,Science Fiction; Adventure; Fantasy
931285,movie,Mortal Kombat II,2026-05-06,159.8429,7.219,48,en,,Action; Fantasy; Adventure
1266127,movie,Ready or Not 2: Here I Come,2026-03-19,158.8332,7.076,390,en,,Horror; Comedy
1314481,movie,The Devil Wears Prada 2,2026-04-29,154.1209,6.749,364,en,,Comedy; Drama
1630423,movie,My Dearest Assassin,2026-05-06,143.0151,6.538,13,th,,Action; Drama; Romance
1613798,movie,Vengeance,2026-02-26,137.9086,7.1,135,es,,Action; Thriller
1292695,movie,They Will Kill You,2026-03-25,135.8568,6.684,384,en,,Action; Comedy; Horror
1297842,movie,GOAT,2026-02-11,125.0458,7.949,501,en,,Animation; Comedy; Family
278573,tv,Perfect Crown,2026-04-10,120.2547,8.2,21,ko,KR,Comedy; Drama
687163,movie,Project Hail Mary,2026-03-15,118.1162,8.204,1967,en,,Science Fiction; Adventure
1510745,movie,Bodycam,2026-03-12,102.224,5.1,39,en,,Horror
1290821,movie,Shelter,2026-01-28,98.9201,6.854,666,en,,Action; Crime; Thriller
1325734,movie,The Drama,2026-03-26,95.1852,6.994,654,en,,Romance; Comedy; Drama
1084242,movie,Zootopia 2,2025-11-26,94.7368,7.614,2669,en,,Adventure; Animation; Comedy; Family; Mystery
1414413,movie,Brothers Under Fire,2026-04-15,94.6311,6.237,19,en,,Action; Thriller; Mystery; Drama
1171145,movie,Crime 101,2026-02-11,74.378,6.937,868,en,,Crime; Thriller
290856,tv,Marshals,2026-03-01,73.9344,7.204,142,en,US,Drama
1330021,movie,Remarkably Bright Creatures,2026-05-07,71.6378,8.5,11,en,,Drama; Mystery
223386,tv,Man on Fire,2026-04-30,71.3842,6.29,69,en,US,Action & Adventure; Crime
1368166,movie,The Housemaid,2025-12-18,69.8288,7.239,2011,en,,Mystery; Thriller
1207162,movie,Rise of the Conqueror,2026-04-09,64.6508,5.5,8,en,,History; Action; Adventure; War
306215,tv,The One I Love,2026-02-12,62.5886,8.0,2,tr,TR,Family; Drama
262280,tv,Legends,2026-05-07,62.3557,6.75,8,en,GB,Action & Adventure; Crime; Drama
1159559,movie,Scream 7,2026-02-25,61.3972,6.066,844,en,,Horror; Mystery; Crime
840464,movie,Greenland 2: Migration,2026-01-07,59.7334,6.415,986,en,,Adventure; Thriller; Science Fiction
285838,tv,If Wishes Could Kill,2026-04-24,59.2917,8.059,68,ko,KR,Mystery; Drama
289219,tv,Star Wars: Maul - Shadow Lord,2026-04-06,56.5702,8.1,104,en,US,Action & Adventure; Animation; Sci-Fi & Fantasy
1084577,movie,Balls Up,2026-04-15,55.5928,5.772,189,en,,Comedy; Action; Adventure
1470130,movie,The Mortuary Assistant,2026-02-13,52.677,5.454,87,en,,Horror; Mystery
1641319,movie,Sniper: No Nation,2026-04-07,52.1622,6.269,39,en,,Action; Thriller
1383731,movie,Protector,2026-02-20,51.7379,6.3,50,en,,Action; Thriller
1265609,movie,War Machine,2026-02-12,50.8502,7.241,1604,en,,Action; Science Fiction; Thriller
1301421,movie,The Sheep Detectives,2026-04-30,48.5198,7.9,12,en,,Comedy; Family; Mystery
270476,tv,Widow's Bay,2026-04-28,48.3881,7.318,22,en,US,Drama; Mystery; Comedy
