id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
309328,tv,Underground,2026-01-28,28.525,0.0,0,tr,TR,Drama; Action & Adventure
772462,movie,Don't Follow Me,2025-10-30,28.0196,6.474,38,es,,Horror; Mystery
1297953,movie,My Friend Eva,2025-09-18,27.6954,6.75,8,es,,Romance; Comedy
1090983,movie,The Beldham,2025-11-07,27.5215,5.694,31,en,,Horror
1366745,movie,Papá x dos,2025-09-18,27.4669,4.2,10,es,,Family; Comedy; Romance
1408208,movie,Exit 8,2025-08-28,26.8848,6.274,126,ja,,Horror; Mystery; Thriller
967941,movie,Wicked: For Good,2025-11-19,26.824,6.7,772,en,,Fantasy; Adventure; Romance
1422096,movie,Good Boy,2025-10-01,26.4497,6.719,495,en,,Horror
1363123,movie,The Family Plan 2,2025-11-11,26.2758,6.534,476,en,,Action; Comedy
309714,tv,LOL Talent Show: Mexico,2026-01-16,26.1337,6.0,1,es,MX,Comedy; Reality
303911,tv,Meri Zindagi Hai Tu,2025-11-07,26.0958,10.0,1,ur,PK,Drama; Family
1124566,movie,Sentimental Value,2025-08-20,25.3864,7.61,419,no,,Drama
250505,tv,Agatha Christie's Seven Dials,2026-01-15,25.1477,6.212,104,en,GB,Drama; Mystery
1180831,movie,Troll 2,2025-11-30,24.5652,6.536,387,no,,Action; Fantasy; Thriller
1309012,movie,Altered,2025-09-18,24.3214,5.953,85,en,,Science Fiction; Action
157239,tv,Alien: Earth,2025-08-12,24.2969,7.362,894,en,US,Sci-Fi & Fantasy; Drama
1197137,movie,Black Phone 2,2025-10-15,24.0908,6.78,873,en,,Horror; Thriller
1116201,movie,Iron Lung,2026-01-30,23.9699,7.3,11,en,,Science Fiction; Horror; Mystery
279446,tv,Swords Into Plowshares,2026-01-23,23.2705,8.5,4,zh,CN,Drama
1038392,movie,The Conjuring: Last Rites,2025-09-03,23.27,6.917,1612,en,,Horror
801937,movie,"Silent Night, Deadly Night",2025-12-11,23.0212,6.189,45,en,,Horror; Thriller
1078605,movie,Weapons,2025-08-04,22.9979,7.279,2814,en,,Horror; Mystery
1248226,movie,Playdate,2025-11-05,22.8631,6.0,480,en,,Action; Comedy; Family
302063,tv,Deep in Love,2025-10-10,22.79,7.7,7,tr,TR,Drama; Family; Soap
300015,tv,Ichigo Aika: Strawberry Elegy,2026-01-05,22.2211,9.0,2,ja,JP,Animation; Comedy
1471345,movie,Homo Argentum,2025-08-14,22.1501,5.602,54,es,,Comedy
302658,tv,Founder: Orhan,2025-10-29,21.9436,9.5,2,tr,TR,Drama; Action & Adventure; War & Politics
285278,tv,Idol I,2025-12-22,21.6814,7.556,9,ko,KR,Mystery; Drama; Crime
1233506,movie,The Shrinking Man,2025-10-22,21.5432,6.0,45,fr,,Adventure; Science Fiction
1602705,movie,A Letter to My Youth,2026-01-29,21.441,7.333,3,id,,Drama
1371185,movie,Song Sung Blue,2025-12-25,21.3055,7.52,102,en,,Drama; Music; Romance
1161617,movie,Code 3,2025-09-12,21.19,6.979,193,en,,Comedy; Action
1241983,movie,Train Dreams,2025-11-05,21.1073,7.328,578,en,,Drama
1354700,movie,The Ghost Game,2025-08-06,21.004,6.64,25,ko,,Horror; Mystery; Thriller
289996,tv,Three Graces,2025-10-20,20.8682,7.2,4,pt,BR,Soap; Drama
278165,tv,Me and Thee,2025-11-15,20.7157,9.1,9,th,TH,Comedy; Drama
1288072,movie,Keeper,2025-11-12,20.6719,5.495,111,en,,Horror; Mystery
224827,tv,Blind Sherlock,2026-01-23,20.1662,8.5,6,nl,BE,Drama; Mystery; Crime
272418,tv,Robin Hood,2025-11-02,20.0627,7.517,119,en,US,Drama; Action & Adventure
239385,tv,The Manipulated,2025-11-05,19.8211,8.457,81,ko,KR,Crime; Drama
1367125,movie,Gaua (The Night),2025-11-14,19.8065,6.143,14,eu,,Drama; Horror; Fantasy
1589891,movie,A Time for Bravery,2025-12-18,19.6955,7.595,74,es,,Comedy; Action
298629,tv,Halef,2025-09-18,19.6092,6.4,5,tr,TR,Drama
338969,movie,The Toxic Avenger Unrated,2025-08-28,19.2516,6.027,281,en,,Action; Comedy; Science Fiction
1257009,movie,Primitive War,2025-08-21,19.163,6.696,214,en,,Action; Horror; War
288589,tv,Easygoing Territory Defense by the Optimistic Lord,2026-01-10,18.9431,7.667,3,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
604079,movie,The Long Walk,2025-09-10,18.8945,6.944,1093,en,,Science Fiction; Thriller; Horror
1242419,movie,Roofman,2025-10-08,18.8026,7.203,482,en,,Crime; Comedy; Drama
1156594,movie,Our Fault,2025-10-15,18.727,7.394,597,es,,Romance; Drama
263219,tv,Loving Strangers,2026-01-10,18.7042,7.0,3,zh,CN,Drama
1086260,movie,The Astronaut,2025-09-26,18.5353,5.725,167,en,,Science Fiction; Horror; Thriller
221079,tv,The Last Frontier,2025-10-09,18.4683,7.185,154,en,US,Drama; Crime
