id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1304434,movie,Nobody,2025-08-02,20.9521,7.656,32,zh,,Animation; Adventure; Fantasy; Comedy
1086910,movie,The Lost Princess,2025-10-16,20.7232,6.225,40,en,,Action; Adventure
1235746,movie,Dead of Winter,2025-09-23,20.6935,6.5,91,en,,Thriller
1401318,movie,A Merry Little Ex-Mas,2025-11-12,20.6418,6.361,83,en,,Romance; Comedy
302854,tv,Bad Influencer,2025-10-31,20.2977,8.7,3,en,ZA,Drama; Crime
305332,tv,Yiya,2025-11-13,20.2277,7.0,2,es,AR,Drama; Crime
301001,tv,Mrs Playmen,2025-11-12,19.879,8.038,13,it,IT,Drama
136342,tv,Disney Twisted-Wonderland: The Animation,2025-10-29,19.78,8.143,21,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
304530,tv,Fortnite x The Simpsons,2025-11-01,19.6745,7.033,15,en,US,Comedy; Animation; Sci-Fi & Fantasy; Action & Adventure
1290159,movie,A House of Dynamite,2025-10-02,19.51,6.377,835,en,,Thriller
251994,tv,Legend of the Magnate,2025-11-25,19.5049,8.5,2,zh,CN,Drama
249971,tv,Love on the Turquoise Land,2025-11-22,19.4536,9.0,3,zh,CN,Mystery; Action & Adventure
1160360,movie,If I Had Legs I'd Kick You,2025-10-10,19.2478,7.0,47,en,,Drama; Thriller
223896,tv,Spirit Fingers,2025-10-29,19.1899,8.6,8,ko,KR,Comedy; Drama
1299209,movie,The Son of a Thousand Men,2025-10-30,19.1466,7.25,16,pt,,Drama
1330421,movie,Bone Lake,2025-10-02,19.0813,6.051,69,en,,Horror; Thriller; Mystery
1328803,movie,Prisoner of War,2025-09-19,18.9862,7.2,123,en,,Action; War; Thriller; History
1404791,movie,Dollhouse,2025-06-13,18.8601,8.0,5,ja,,Horror; Mystery
262928,tv,Love in the Clouds,2025-10-08,18.8596,8.0,16,zh,CN,Drama; Sci-Fi & Fantasy
1422166,movie,The Age of Disclosure,2025-11-21,17.9593,7.7,15,en,,Documentary
252000,tv,Down Cemetery Road,2025-10-29,17.3267,6.146,24,en,GB,Drama; Crime; Mystery
278165,tv,Me and Thee,2025-11-15,17.0704,8.0,1,th,TH,Comedy; Drama
302012,tv,My Sister's Husband,2025-11-03,17.0354,7.0,1,id,ID,Drama
219760,tv,The Terminal List: Dark Wolf,2025-08-27,16.8966,7.479,163,en,US,Action & Adventure; Drama
274570,tv,Moon River,2025-11-07,16.6738,6.0,1,ko,KR,Drama; Comedy; Mystery
305135,tv,Cómplices,2025-11-08,16.3631,7.8,5,es,MX,Comedy; Drama
303719,tv,Vengeful Wife,2025-11-14,16.2132,0.0,0,zh,CN,Drama
271885,tv,As You Stood By,2025-11-07,16.176,8.012,44,ko,KR,Crime; Drama; Mystery
1548092,movie,The Follies,2025-11-13,16.1345,4.8,11,es,,Drama
302478,tv,Gu Jin Nan Qiu,2025-11-15,16.1238,0.0,0,zh,CN,Drama
236565,tv,Hero Without a Class: Who Even Needs Skills?!,2025-10-01,16.0043,7.667,3,ja,JP,Animation; Action & Adventure; Comedy; Sci-Fi & Fantasy
293613,tv,Physical: Asia,2025-10-28,15.9892,7.238,21,ko,KR,Reality
217837,tv,Zomvivor,2025-10-31,15.7109,7.5,11,th,TH,Drama; Sci-Fi & Fantasy; Action & Adventure
258742,tv,All's Fair,2025-11-04,15.6699,3.947,38,en,US,Drama; Comedy
257534,tv,Devil in Disguise: John Wayne Gacy,2025-10-16,15.6162,7.263,39,en,US,Crime; Drama
262453,tv,The Fated Magical Princess: Who Made Me a Princess,2025-09-28,15.3354,8.3,13,zh,CN,Animation; Comedy; Sci-Fi & Fantasy
285770,tv,Nice to Not Meet You,2025-11-03,15.2683,6.9,9,ko,KR,Comedy; Drama
283019,tv,Poisonous Love,2025-09-20,15.0305,10.0,6,th,TH,Drama
259909,tv,Dexter: Resurrection,2025-07-13,14.8903,8.524,354,en,US,Crime; Drama; Mystery
280945,tv,"Bon Appétit, Your Majesty",2025-08-23,14.851,8.851,161,ko,KR,Drama; Sci-Fi & Fantasy
299778,tv,Tatsuki Fujimoto 17-26,2025-11-08,14.7525,7.696,23,ja,JP,Animation; Drama; Comedy; Sci-Fi & Fantasy
301449,tv,GBRB: Joy Pops Laugh Pops,2025-10-17,14.5878,8.8,4,ko,KR,Reality
278009,tv,Old Money,2025-10-10,14.2806,5.275,20,tr,TR,Drama
245648,tv,Billionaires' Bunker,2025-09-19,14.234,6.45,100,es,ES,Sci-Fi & Fantasy; Drama; Mystery
244416,tv,Malice,2025-11-14,14.1651,7.3,15,en,GB,Drama; Mystery
223876,tv,The Sentinels,2025-09-29,14.1546,7.4,13,fr,FR,Action & Adventure; Drama
244808,tv,Nukitashi the Animation,2025-07-19,14.0934,7.7,26,ja,JP,Animation; Comedy; Drama; Sci-Fi & Fantasy
138505,tv,Marvel Zombies,2025-09-24,13.9068,7.356,261,en,US,Sci-Fi & Fantasy; Animation; Action & Adventure
284442,tv,A Gatherer's Adventure in Isekai,2025-10-07,13.868,8.714,7,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
247168,tv,Chad Powers,2025-09-30,13.7502,8.388,49,en,US,Comedy
302658,tv,Founder: Orhan,2025-10-29,13.4386,9.5,2,tr,TR,Drama; Action & Adventure; War & Politics
298629,tv,Halef,2025-09-18,13.4366,10.0,2,tr,TR,Drama
282440,tv,Rulers of Fortune,2025-10-29,13.3743,7.38,25,pt,BR,Crime; Drama
232230,tv,Lord of Mysteries,2025-06-28,13.3026,8.75,86,zh,CN,Animation; Mystery; Sci-Fi & Fantasy
228689,tv,"Genie, Make a Wish",2025-10-03,12.9531,7.3,59,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
299847,tv,Children of Paradise,2025-09-15,12.9022,1.0,1,tr,TR,Drama; Comedy; Family
271267,tv,The Chair Company,2025-10-12,12.9005,7.038,26,en,US,Comedy; Mystery
228305,tv,Task,2025-09-07,12.8525,6.578,205,en,US,Crime; Drama
262997,tv,Why is He Still Single?,2025-11-16,12.5794,8.0,2,zh,CN,Drama
217528,tv,Heweliusz,2025-11-05,12.578,7.5,32,pl,PL,Drama
280100,tv,ABO Desire,2025-07-12,12.4812,8.5,17,zh,CN,Drama; Sci-Fi & Fantasy
256920,tv,Love's Ambition,2025-09-26,12.4708,8.143,7,zh,CN,Drama
230915,tv,Khemjira,2025-08-09,12.1596,9.235,17,th,TH,Drama; Mystery; Sci-Fi & Fantasy
283880,tv,Hands off: Sawaranaide Kotesashi-kun,2025-10-06,11.9439,8.4,5,ja,JP,Animation; Comedy
280042,tv,A Wild Last Boss Appeared!,2025-10-04,11.9293,7.4,5,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy; Drama
249551,tv,Néro the Assassin,2025-10-08,11.8684,6.924,46,fr,FR,Drama; Action & Adventure
297710,tv,School Trip: Joined A Group I'm Not Close To,2025-10-19,11.6092,8.0,1,ja,JP,Drama
261663,tv,Blood River,2025-10-20,11.5834,7.643,14,zh,CN,Drama; Action & Adventure
285788,tv,Tojima Wants to Be a Kamen Rider,2025-10-05,11.4399,8.2,6,ja,JP,Animation; Comedy; Mystery; Sci-Fi & Fantasy; Drama
196890,tv,Chief of War,2025-07-31,11.3851,7.377,191,en,US,Drama
293371,tv,Reborn at 18: The Great-Grandma Takes Charge,2025-06-05,11.3097,9.0,1,zh,CN,Drama
271605,tv,May I Ask for One Final Thing?,2025-10-04,11.1763,8.0,10,ja,JP,Animation; Comedy; Drama; Action & Adventure; Sci-Fi & Fantasy
282662,tv,"With You, Our Love Will Make It Through",2025-10-14,11.1232,9.2,8,ja,JP,Animation; Drama; Sci-Fi & Fantasy
286984,tv,The Banished Court Magician Aims to Become the Strongest,2025-10-04,11.0788,8.7,6,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
274559,tv,The Wicked Game,2025-09-27,10.9419,9.0,1,th,TH,Drama; Action & Adventure; Mystery
291904,tv,The Wonderfully Weird World of Gumball,2025-10-06,10.8367,8.5,32,en,GB,Animation; Family; Comedy
252414,tv,Whispers of Fate,2025-10-24,10.7369,5.75,8,zh,CN,Drama; Mystery; Sci-Fi & Fantasy
225647,tv,Boots,2025-10-09,10.5707,8.0,119,en,US,Comedy; Drama; War & Politics
245219,tv,Death by Lightning,2025-11-06,10.1945,7.592,38,en,US,Drama; Crime
296801,tv,TBONX,2025-07-15,9.9296,0.0,0,tl,PH,
256317,tv,Countdown,2025-06-25,9.7319,7.4,109,en,US,Crime; Mystery
