id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
1339713,movie,Obsession,2026-05-13,817.0684,7.9,706,en,,Horror; Thriller,Horror
1339713,movie,Obsession,2026-05-13,817.0684,7.9,706,en,,Horror; Thriller,Thriller
1057265,movie,Peddi,2026-06-03,764.3619,6.3,31,te,,Action; Drama,Action
1057265,movie,Peddi,2026-06-03,764.3619,6.3,31,te,,Action; Drama,Drama
1308553,movie,Hai Jawani Toh Ishq Hona Hai,2026-06-04,548.4534,5.4,15,hi,,Romance; Comedy,Romance
1308553,movie,Hai Jawani Toh Ishq Hona Hai,2026-06-04,548.4534,5.4,15,hi,,Romance; Comedy,Comedy
273240,tv,Off Campus,2026-05-13,477.2643,9.014,433,en,US,Drama,Drama
936075,movie,Michael,2026-04-22,460.9936,8.523,1943,en,,Music; Drama,Music
936075,movie,Michael,2026-04-22,460.9936,8.523,1943,en,,Music; Drama,Drama
931285,movie,Mortal Kombat II,2026-05-06,439.2321,7.98,1058,en,,Action; Fantasy; Adventure,Action
931285,movie,Mortal Kombat II,2026-05-06,439.2321,7.98,1058,en,,Action; Fantasy; Adventure,Fantasy
931285,movie,Mortal Kombat II,2026-05-06,439.2321,7.98,1058,en,,Action; Fantasy; Adventure,Adventure
276161,tv,Teach You a Lesson,2026-06-05,373.5768,9.343,191,ko,KR,Action & Adventure; Drama; Comedy,Action & Adventure
276161,tv,Teach You a Lesson,2026-06-05,373.5768,9.343,191,ko,KR,Action & Adventure; Drama; Comedy,Drama
276161,tv,Teach You a Lesson,2026-06-05,373.5768,9.343,191,ko,KR,Action & Adventure; Drama; Comedy,Comedy
1367220,movie,Karuppu,2026-05-14,332.5493,7.6,12,ta,,Action; Fantasy,Action
1367220,movie,Karuppu,2026-05-14,332.5493,7.6,12,ta,,Action; Fantasy,Fantasy
1228710,movie,The Mandalorian and Grogu,2026-05-20,323.5333,6.8,453,en,,Action; Adventure; Science Fiction,Action
1228710,movie,The Mandalorian and Grogu,2026-05-20,323.5333,6.8,453,en,,Action; Adventure; Science Fiction,Adventure
1228710,movie,The Mandalorian and Grogu,2026-05-20,323.5333,6.8,453,en,,Action; Adventure; Science Fiction,Science Fiction
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,321.1512,8.167,2547,en,,Family; Comedy; Adventure; Fantasy; Animation,Family
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,321.1512,8.167,2547,en,,Family; Comedy; Adventure; Fantasy; Animation,Comedy
