id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1669051,movie,Kesong Puti,2026-04-24,28.1193,4.0,3,tl,,Drama
291339,tv,Memory of a Killer,2026-01-25,28.0481,7.352,44,en,US,Crime; Drama
1433117,movie,Kara,2026-04-30,27.5297,6.043,23,ta,,Crime; Drama; Thriller; Action
1671548,movie,Dear You,2026-04-30,27.4073,9.2,30,zh,,Drama; Family; Comedy
224941,tv,The Boroughs,2026-05-21,27.1761,7.338,191,en,US,Sci-Fi & Fantasy; Mystery
1084577,movie,Balls Up,2026-04-15,26.6245,5.887,270,en,,Comedy; Action; Adventure
260463,tv,Daemons of the Shadow Realm,2026-04-04,26.3866,8.685,46,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
252107,tv,Star City,2026-05-28,26.3421,7.2,32,en,US,Drama; Sci-Fi & Fantasy; War & Politics
1329471,movie,Carolina Caroline,2026-06-05,25.9723,7.3,9,en,,Crime; Drama; Romance
323411,tv,The Vampire Lestat,2026-06-07,25.3973,6.8,26,en,US,Drama; Sci-Fi & Fantasy
290019,tv,I Made Friends with the Second Prettiest Girl in My Class,2026-04-07,25.3822,8.453,32,ja,JP,Animation; Comedy; Drama
309328,tv,Underground,2026-01-28,25.3678,8.0,7,tr,TR,Drama; Action & Adventure
1363387,movie,Saccharine,2026-05-22,25.3451,6.1,31,en,,Horror
308834,tv,In Love Forever,2026-06-19,24.8451,10.0,2,th,TH,Drama
1584215,movie,The Internship,2026-01-13,24.6808,6.709,103,en,,Action
308254,tv,Love Beyond Dreams,2026-05-06,24.2655,8.0,4,th,TH,Sci-Fi & Fantasy
273467,tv,The Warrior Princess and the Barbaric King,2026-04-09,23.744,7.933,30,ja,JP,Animation; Sci-Fi & Fantasy; Comedy
287641,tv,Dazzling,2026-05-27,23.1982,7.5,6,zh,CN,Drama
241372,tv,56 Days,2026-02-18,23.1601,7.343,188,en,US,Drama; Crime; Mystery
245318,tv,Margo's Got Money Troubles,2026-04-14,22.5097,7.865,133,en,US,Drama; Comedy
230311,tv,Love Has Fireworks,2026-06-15,22.3929,8.5,2,zh,CN,Drama; Comedy
283657,tv,Glory,2026-05-01,22.1651,5.9,4,hi,IN,Drama; Mystery; Action & Adventure
300126,tv,LIAR GAME,2026-04-07,21.8651,7.462,13,ja,JP,Animation; Drama
306215,tv,The One I Love,2026-02-12,21.6303,7.2,5,tr,TR,Family; Drama
287009,tv,Doctor on the Edge,2026-06-01,21.6079,9.6,5,ko,KR,Comedy; Drama
295357,tv,Fist of the North Star: HOKUTO NO KEN,2026-04-11,20.9889,8.625,16,ja,JP,Action & Adventure; Animation
249765,tv,Matka King,2026-04-17,20.9734,7.6,4,hi,IN,Drama; Crime
287527,tv,The Testaments,2026-04-08,20.8138,8.247,158,en,US,Drama
295509,tv,The Legend of Kitchen Soldier,2026-05-11,20.5068,8.382,17,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
302162,tv,Song of the Samurai - Chapter: Youthful Days in Edo,2026-03-26,20.3566,9.875,16,ja,JP,Action & Adventure
299365,tv,Reborn Rookie,2026-05-30,20.2484,6.8,6,ko,KR,Drama; Sci-Fi & Fantasy
285838,tv,If Wishes Could Kill,2026-04-24,20.0523,8.228,136,ko,KR,Mystery; Drama
312474,tv,NIPPON SANGOKU: The Three Nations of the Crimson Sun,2026-04-05,19.9635,8.514,37,ja,JP,Animation; Drama; War & Politics
229544,tv,Among Us,2026-06-05,19.9098,9.017,115,en,US,Animation; Mystery; Comedy; Sci-Fi & Fantasy
316407,tv,Lost to You,2026-05-15,19.8707,9.0,1,zh,SG,Drama
324556,tv,Intekhab,2026-06-10,19.7563,0.0,0,ur,PK,Drama; Family
306603,tv,Gone,2026-03-08,19.7418,6.389,18,en,GB,Crime; Drama
257994,tv,Half Man,2026-04-28,18.7131,8.102,108,en,GB,Drama
289271,tv,Ashes to Crown,2026-06-02,18.4202,8.333,6,zh,CN,Drama
285807,tv,Nemesis,2026-05-14,18.0939,7.4,85,en,US,Action & Adventure; Drama; Crime
291414,tv,Does It Count If You Lose Your Innocence to an Android?,2026-01-10,18.0817,6.8,7,ja,JP,Animation; Comedy; Sci-Fi & Fantasy
297640,tv,Filing for Love,2026-04-25,17.8473,8.0,11,ko,KR,Comedy; Drama
278275,tv,Veil of Shadows,2026-04-01,17.6004,8.263,19,zh,CN,Drama; Sci-Fi & Fantasy
262388,tv,M.I.A.,2026-05-07,17.5134,8.5,82,en,US,Drama; Crime
239901,tv,The Legend of Rosy Clouds,2026-06-20,17.268,8.0,2,zh,CN,Drama; Comedy
240740,tv,Scarpetta,2026-03-11,17.1847,6.5,117,en,US,Drama; Crime; Mystery
311772,tv,"My Boss, My Love, My Stepbrother！",2026-01-15,17.144,6.3,3,th,TH,Drama
316111,tv,Kumusta,2026-05-24,17.0993,0.0,0,tl,PH,Reality
309163,tv,Gals Can't Be Kind to Otaku!?,2026-04-08,17.0979,7.942,26,ja,JP,Animation; Comedy
289147,tv,The Ferry Man 10th Anniversary,2026-06-02,17.0961,9.1,5,zh,CN,Action & Adventure; Sci-Fi & Fantasy
255661,tv,Young Sherlock,2026-03-04,16.9472,7.868,262,en,GB,Action & Adventure; Mystery
284828,tv,Duang with You,2026-01-31,16.7678,9.081,31,th,TH,Drama; Comedy
315610,tv,Proud,2026-06-12,16.2795,4.111,18,pl,PL,Drama
285404,tv,Maximum Pleasure Guaranteed,2026-05-19,16.2206,6.0,23,en,US,Comedy
235685,tv,The Pendragon Cycle: Rise of the Merlin,2026-01-22,16.1636,7.6,44,en,US,Sci-Fi & Fantasy; Action & Adventure; Family; Drama
281401,tv,Finding Her Edge,2026-01-22,16.1527,7.5,75,en,CA,Drama
290295,tv,Mating Season,2026-05-22,15.8839,8.0,27,en,US,Animation; Comedy; Sci-Fi & Fantasy
289560,tv,CIA,2026-02-23,15.59,8.643,91,en,US,Crime; Drama
316427,tv,Ingoku Danchi: Deviant's Apartment Complex,2026-04-06,15.5236,6.0,6,ja,JP,Animation; Comedy
302074,tv,R.J. Decker,2026-03-03,14.93,7.833,30,en,US,Drama; Comedy; Crime
301944,tv,Marriage Toxin,2026-04-07,14.8636,7.976,21,ja,JP,Animation; Action & Adventure; Comedy
274622,tv,"Go for It, Nakamura-kun!!",2026-04-02,14.6025,9.342,57,ja,JP,Animation; Comedy
287011,tv,Sold Out on You,2026-04-22,14.5625,8.373,55,ko,KR,Comedy; Drama
315837,tv,Evil Lives Here: My Child the Killer,2026-03-31,13.9209,7.7,3,en,US,Crime; Documentary
282696,tv,Ravalear: Not for Sale,2026-05-22,13.3914,10.0,4,ca,ES,Drama
280511,tv,The Witness,2026-06-04,13.2895,6.288,26,en,GB,Drama; Crime
296870,tv,Kusunoki's Garden of Gods,2026-04-05,13.2047,8.3,12,ja,JP,Animation; Sci-Fi & Fantasy; Action & Adventure
324115,tv,The Evil Lawyer,2026-06-11,13.0186,7.083,12,th,TH,Crime; Drama
307959,tv,LBW: Love Beyond Wicket,2026-01-01,12.3272,7.0,1,ta,IN,Drama; Comedy
