id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1416391,movie,Toaster,2026-04-15,39.1461,4.3,6,hi,,Comedy
1110034,movie,Kraken,2026-02-06,38.7557,6.0,11,no,,Horror; Action; Thriller
281041,tv,La nena,2026-04-12,38.619,7.0,2,es,ES,Drama; Mystery
287527,tv,The Testaments,2026-04-08,38.1027,6.7,20,en,US,Drama
425274,movie,Now You See Me: Now You Don't,2025-11-12,36.1803,6.513,1378,en,,Crime; Thriller
999136,movie,Do Not Enter,2026-03-19,35.9646,5.395,62,en,,Horror
301507,tv,Heated Rivalry,2025-11-28,34.3159,8.726,412,en,CA,Drama
1119449,movie,"Good Luck, Have Fun, Don't Die",2026-02-13,34.0361,6.9,343,en,,Science Fiction; Action; Comedy
1387382,movie,Hunting Season,2025-12-05,33.1133,6.946,184,en,,Action; Drama; Thriller
1511057,movie,Roommates,2026-04-13,32.6326,5.9,7,en,,Comedy
467905,movie,How to Make a Killing,2026-02-19,32.4075,7.0,262,en,,Comedy; Thriller
284828,tv,Duang with You,2026-01-31,31.2903,9.455,11,th,TH,Drama; Comedy
295778,tv,Scrubs,2026-02-25,31.1281,8.159,41,en,US,Comedy
858024,movie,Hamnet,2025-11-26,30.7017,7.7,1230,en,,Drama; Romance; History
1117857,movie,In Your Dreams,2025-11-07,30.484,6.973,204,en,,Animation; Family; Comedy; Adventure; Fantasy
279041,tv,Speed and Love,2025-12-12,30.3952,8.016,31,zh,CN,Drama
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,29.82,6.8,264,en,,Animation; Family; Comedy; Adventure; Fantasy
1306368,movie,The Rip,2026-01-13,29.4375,7.057,1507,en,,Action; Thriller; Crime
206828,tv,DTF St. Louis,2026-03-01,29.4134,6.0,42,en,US,Comedy; Drama
258865,tv,Love Beyond the Grave,2026-03-28,28.4369,7.5,6,zh,CN,Drama; Sci-Fi & Fantasy
1424965,movie,Ice Skater,2026-02-24,27.948,4.719,16,en,,Drama; Thriller
1493859,movie,Pizza Movie,2026-03-13,27.4922,6.4,71,en,,Comedy
1167307,movie,David,2025-12-14,27.2937,8.075,127,en,,Animation; Family; Drama; Music
213703,tv,Agent from Above,2026-04-02,27.0939,7.4,14,zh,TW,Drama; Action & Adventure; Sci-Fi & Fantasy
200875,tv,IT: Welcome to Derry,2025-10-26,27.0739,8.207,1382,en,US,Drama; Mystery
273467,tv,The Warrior Princess and the Barbaric King,2026-04-09,26.9177,6.7,3,ja,JP,Animation; Sci-Fi & Fantasy; Comedy
1291608,movie,Dhurandhar,2025-12-05,26.5085,7.036,253,hi,,Action; Crime; Thriller
1650558,movie,Abot Langit,2026-03-13,26.2435,5.0,1,tl,,Romance
196950,tv,Witch Hat Atelier,2026-04-06,25.32,8.533,15,ja,JP,Animation; Drama; Sci-Fi & Fantasy
1634301,movie,Vanaveera,2026-02-13,24.641,7.5,6,te,,Action; Drama
1228246,movie,Five Nights at Freddy's 2,2025-12-03,24.5982,6.649,881,en,,Horror; Thriller
291506,tv,Big Mistakes,2026-04-09,24.4253,6.75,20,en,US,Comedy; Crime
291339,tv,Memory of a Killer,2026-01-25,24.3232,7.5,32,en,US,Crime; Drama
1511417,movie,Bāhubali: The Epic,2025-10-29,23.6476,5.986,35,te,,Action; Drama
798645,movie,The Running Man,2025-11-11,23.5936,6.759,1390,en,,Action; Thriller; Science Fiction
1314786,movie,Agent Zeta,2026-03-20,23.0967,6.697,119,es,,Drama; Thriller
225891,tv,The Madison,2026-03-14,23.0059,8.186,59,en,US,Drama
1658214,movie,Scorpio Nights 4,2026-03-31,22.7399,7.5,2,tl,,Drama
1412598,movie,Killer Whale,2026-01-16,22.727,5.678,76,en,,Thriller; Horror; Action; Mystery; Science Fiction
281010,tv,Phantom Lawyer,2026-03-13,22.6904,7.8,5,ko,KR,Drama; Sci-Fi & Fantasy; Mystery; Comedy
241372,tv,56 Days,2026-02-18,22.3613,7.1,136,en,US,Drama; Crime; Mystery
309328,tv,Shadows of Love,2026-01-28,22.1585,7.6,5,tr,TR,Drama; Action & Adventure
260463,tv,Daemons of the Shadow Realm,2026-04-04,22.0247,9.077,13,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
1448560,movie,Wildcat,2025-11-19,21.9055,6.189,151,en,,Action; Thriller
1242332,movie,Normal,2026-04-16,21.5537,7.0,9,en,,Action; Crime; Thriller
1196067,movie,Worldbreaker,2025-10-30,21.5484,5.977,132,en,,Science Fiction; Action; Horror
1317288,movie,Marty Supreme,2025-12-19,21.2574,7.405,1576,en,,Drama; Thriller
1631917,movie,18th Rose,2026-04-09,21.1898,6.0,10,tl,,Drama; Romance
1315303,movie,Primate,2026-01-01,21.1606,6.469,564,en,,Horror; Thriller
307423,tv,Doménica Montero,2025-12-08,20.7733,8.143,189,es,MX,Drama
1321179,movie,The King's Warden,2026-02-04,20.3297,6.9,10,ko,,History; Drama
235685,tv,The Pendragon Cycle: Rise of the Merlin,2026-01-22,20.249,7.577,39,en,US,Sci-Fi & Fantasy; Action & Adventure; Family; Drama
1292695,movie,They Will Kill You,2026-03-25,20.0013,6.552,134,en,,Action; Horror; Comedy
108181,tv,Imperfect Women,2026-03-17,19.9659,5.912,34,en,US,Drama; Mystery; Crime
313721,tv,Dear Killer Nannies,2026-04-01,19.9171,9.1,8,es,AR,Drama; Crime
316427,tv,Ingoku Danchi: Deviant's Apartment Complex,2026-04-06,19.8801,7.333,3,ja,JP,Animation; Comedy
295357,tv,Fist of the North Star: HOKUTO NO KEN,2026-04-11,19.7919,9.0,2,ja,JP,Action & Adventure; Animation
301370,tv,Missed Call,2026-04-13,19.7125,0.0,0,en,GB,Drama; Mystery
1601243,movie,Oscar Shaw,2026-01-09,19.2524,6.483,29,en,,Action; Crime; Thriller; Western
300015,tv,Ichigo Aika: Strawberry Elegy,2026-01-05,19.0251,7.2,5,ja,JP,Animation; Comedy
259265,tv,Something Very Bad Is Going to Happen,2026-03-26,18.995,6.511,88,en,US,Drama; Mystery; Sci-Fi & Fantasy
259819,tv,Rooster Fighter,2026-03-15,18.9359,8.593,27,en,US,Animation; Action & Adventure; Sci-Fi & Fantasy
1426964,movie,State of Fear,2026-02-10,18.7988,5.656,64,pt,,Action; Thriller; Crime; Drama
316544,tv,Ronaldinho: The One and Only,2026-04-16,18.7488,7.1,5,pt,BR,Documentary
1214931,movie,Nuremberg,2025-11-06,18.6123,7.38,844,en,,History; Drama
1305781,movie,Blades of the Guardians: Wind Rises in the Desert,2026-02-17,18.5891,7.171,35,zh,,Action; Drama; History
696393,movie,Cold Storage,2026-01-22,18.4453,6.722,318,en,,Horror; Science Fiction; Comedy
302658,tv,Founder: Orhan,2025-10-29,18.3086,9.5,2,tr,TR,Drama; Action & Adventure; War & Politics
1455079,movie,"You, Me & Tuscany",2026-04-09,18.3002,5.444,9,en,,Romance; Comedy
1233506,movie,The Shrinking Man,2025-10-22,18.0486,5.917,79,fr,,Adventure; Science Fiction
1584215,movie,The Internship,2026-01-13,18.0151,6.208,65,en,,Action
278894,tv,Rebirth,2026-04-08,17.9265,7.5,2,zh,CN,Drama
249907,tv,Sentenced to Be a Hero,2026-01-03,17.8336,8.365,78,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
283428,tv,The Ramparts of Ice,2026-04-02,17.7484,8.3,3,ja,JP,Animation; Drama; Comedy
297454,tv,Someone Has to Know,2026-04-15,17.5568,6.5,2,es,CL,Drama; Crime; Mystery
1223601,movie,Sisu: Road to Revenge,2025-10-21,17.4095,7.3,667,fi,,Action; War
318254,tv,Kaptaan,2026-04-03,17.244,0.0,0,hi,IN,Crime; Drama
131142,tv,Love Story,2026-02-12,17.2006,8.289,45,en,US,Drama
284447,tv,Yowayowa Sensei,2026-04-11,17.1831,7.5,2,ja,JP,Animation; Comedy
1620551,movie,Feel My Voice,2026-04-03,17.1813,6.487,76,it,,Music; Drama; Comedy
1630433,movie,The Red Line,2026-03-22,16.9093,6.898,49,th,,Thriller; Crime; Drama
281392,tv,Sunsets Secrets Regrets,2026-04-03,16.8715,7.0,2,zh,CN,Crime; Mystery
241860,tv,Climax,2026-03-16,16.8676,7.8,6,ko,KR,Mystery; Drama
255661,tv,Young Sherlock,2026-03-04,16.8126,7.865,193,en,GB,Action & Adventure; Mystery
240740,tv,Scarpetta,2026-03-11,16.786,6.5,87,en,US,Drama; Crime; Mystery
1209511,movie,Love Insurance Kompany,2026-04-10,16.7219,5.5,3,ta,,Romance; Science Fiction; Comedy
281016,tv,Boyfriend on Demand,2026-03-06,16.372,8.352,88,ko,KR,Comedy; Sci-Fi & Fantasy; Drama
277412,tv,Themis,2026-03-16,16.0855,9.0,3,cn,HK,Drama
1363123,movie,The Family Plan 2,2025-11-11,15.9417,6.5,543,en,,Action; Comedy
225171,tv,Pluribus,2025-11-06,15.8714,7.909,812,en,US,Drama; Sci-Fi & Fantasy
1401778,movie,Turbulence,2025-11-26,15.7815,6.49,103,en,,Thriller; Action; Adventure; Drama; Fantasy
1066313,movie,The Draft!,2026-03-05,15.7336,6.25,4,id,,Science Fiction; Horror
1317672,movie,Love Me Love Me,2026-02-12,15.7,5.736,218,en,,Romance; Drama
1611398,movie,Un hombre por semana,2026-01-08,15.6342,7.191,47,es,,Comedy; Romance; Drama
289560,tv,CIA,2026-02-23,15.6259,8.25,36,en,US,Crime; Drama
316898,tv,Trust Me: The False Prophet,2026-04-08,15.5848,7.786,7,en,US,Documentary; Crime
249597,tv,Detective Hole,2026-03-26,15.1003,7.398,59,no,NO,Mystery; Crime
307017,tv,Seher Hone Ko Hai,2025-12-02,14.9546,6.0,1,hi,IN,Drama
290019,tv,I Made Friends with the Second Prettiest Girl in My Class,2026-04-07,14.8124,8.5,3,ja,JP,Animation; Comedy; Drama
278043,tv,You and I Are Polar Opposites,2026-01-11,14.6885,8.5,39,ja,JP,Animation; Comedy
1220522,movie,Dacoit,2026-04-10,14.4975,6.5,2,te,,Action; Romance; Thriller
273160,tv,The Beauty,2026-01-21,14.4437,6.351,131,en,US,Drama; Sci-Fi & Fantasy
279136,tv,Love Between Lines,2026-01-09,14.1083,8.333,21,zh,CN,Drama; Mystery
306555,tv,Tuu Juliet Jatt Di,2025-11-17,14.0373,0.0,0,hi,IN,Drama; Soap
283853,tv,Privileges,2026-03-27,14.0262,3.941,17,fr,FR,Drama; Mystery
316715,tv,Do You Like Big Girls?,2026-04-05,13.979,8.0,1,ja,JP,Animation
310800,tv,Siren's Kiss,2026-03-02,13.8688,6.688,24,ko,KR,Drama; Crime; Mystery
310921,tv,Monster Eater,2026-04-03,13.847,0.0,0,ja,JP,Animation; Action & Adventure
317948,tv,乘风2026,2026-04-02,13.7368,8.0,1,zh,CN,Reality
1654429,movie,Crush The Wicked,2026-03-20,13.7335,0.0,0,zh,,Action; Crime
262932,tv,Generation to Generation,2026-02-22,13.6914,8.2,5,zh,CN,Drama; Action & Adventure; Mystery
250220,tv,The Miniature Wife,2026-04-09,13.5095,7.714,7,en,US,Drama; Comedy
306529,tv,A.B.I.: A Broken Inheritance,2026-01-13,13.2776,6.7,3,tr,TR,Drama
254953,tv,Rooster,2026-03-08,13.1794,7.345,29,en,US,Comedy
292474,tv,Radioactive Emergency,2026-03-18,13.08,7.966,87,pt,BR,Drama; Mystery; Action & Adventure
296870,tv,Kusunoki's Garden of Gods,2026-04-05,12.998,8.4,5,ja,JP,Animation; Sci-Fi & Fantasy; Action & Adventure
233833,tv,In Your Radiant Season,2026-02-20,12.9582,8.2,23,ko,KR,Mystery; Drama; Family
263346,tv,Ripple,2025-12-03,12.9002,5.972,18,en,CA,Drama
313732,tv,Scandal love,2026-04-08,12.8091,4.0,1,ko,KR,Drama
310935,tv,Girl from Nowhere: The Reset,2026-03-04,12.7036,8.04,25,th,TH,Drama; Mystery
309163,tv,Gals Can't Be Kind to Otaku!?,2026-04-08,12.6761,7.9,5,ja,JP,Animation; Comedy
272476,tv,Gimlet Eyes,2026-04-14,12.5338,0.0,0,zh,CN,Mystery; Crime
298026,tv,Release that Witch,2026-03-03,12.1459,7.2,5,zh,CN,Animation; Action & Adventure; Sci-Fi & Fantasy
259886,tv,The War Between the Land and the Sea,2025-12-07,12.0039,7.282,131,en,GB,Sci-Fi & Fantasy; Drama
285818,tv,Mistress Kanan Is Devilishly Easy,2026-04-05,11.8554,7.3,3,ja,JP,Animation; Comedy; Sci-Fi & Fantasy
274622,tv,"Go for It, Nakamura-kun!!",2026-04-02,11.7977,8.4,5,ja,JP,Animation; Comedy
281013,tv,Dynamite Kiss,2025-11-12,11.7689,8.075,80,ko,KR,Drama; Comedy
301944,tv,Marriage Toxin,2026-04-07,11.7648,8.2,5,ja,JP,Animation; Action & Adventure; Comedy
285166,tv,"Jack-of-All-Trades, Party of None",2026-01-04,11.6766,7.634,41,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
313395,tv,The Regression of Great Sage Riddle,2026-04-01,11.5349,10.0,1,ja,JP,Animation; Action & Adventure
306671,tv,Everything About Secretary Li,2026-04-09,10.9307,0.0,0,zh,CN,Drama
229891,tv,Can This Love Be Translated?,2026-01-16,10.9074,8.446,111,ko,KR,Drama; Comedy
259731,tv,HIS & HERS,2026-01-08,10.7831,7.294,378,en,US,Drama; Crime; Mystery
312522,tv,My Ribdiculous Reincarnation,2026-04-08,10.739,7.5,2,ja,JP,Comedy; Animation; Sci-Fi & Fantasy; Action & Adventure
318133,tv,Kara Swisher Wants to Live Forever,2026-04-11,10.0372,0.0,0,en,US,
250504,tv,The Beast in Me,2025-11-13,10.0347,7.13,223,en,US,Drama; Mystery
223530,tv,Star Trek: Starfleet Academy,2026-01-15,10.0143,5.356,177,en,US,Sci-Fi & Fantasy; Action & Adventure
