id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1084242,movie,Zootopia 2,2025-11-26,512.6445,7.698,359,en,,Animation; Family; Comedy; Adventure
533533,movie,TRON: Ares,2025-10-08,458.1744,6.5,554,en,,Science Fiction; Adventure; Action
1180831,movie,Troll 2,2025-11-30,450.8549,6.923,149,no,,Action; Fantasy; Thriller
1083637,movie,Kantara - A Legend: Chapter 1,2025-10-01,318.3417,6.949,39,kn,,Action; Drama; Fantasy
200875,tv,IT: Welcome to Derry,2025-10-26,292.3664,8.154,601,en,US,Drama; Mystery
1246049,movie,Dracula,2025-07-30,248.9951,7.103,521,fr,,Horror; Fantasy; Romance
1448560,movie,Wildcat,2025-11-19,240.0653,6.2,27,en,,Action; Thriller; Crime
1419406,movie,The Shadow's Edge,2025-08-16,228.8981,6.432,140,zh,,Action; Crime; Thriller
1242898,movie,Predator: Badlands,2025-11-05,190.6551,7.376,550,en,,Action; Science Fiction; Adventure
1309012,movie,Altered,2025-09-18,155.7285,6.531,49,en,,Science Fiction; Action
1469354,movie,Border Hunters,2025-10-20,153.8777,7.9,9,en,,Action; Thriller
755898,movie,War of the Worlds,2025-07-29,147.0975,4.294,764,en,,Science Fiction; Thriller
967941,movie,Wicked: For Good,2025-11-19,142.4678,6.753,369,en,,Fantasy; Adventure; Romance
1363123,movie,The Family Plan 2,2025-11-11,137.5241,6.684,297,en,,Action; Comedy
1062722,movie,Frankenstein,2025-10-17,131.3434,7.771,2062,en,,Drama; Fantasy; Horror
1228246,movie,Five Nights at Freddy's 2,2025-12-03,128.2784,6.153,37,en,,Horror; Thriller
1196573,movie,She Rides Shotgun,2025-07-31,125.584,7.089,129,en,,Action; Thriller; Crime
1539104,movie,JUJUTSU KAISEN: Execution -Shibuya Incident x The Culling Game Begins-,2025-11-07,121.0617,5.2,46,ja,,Animation; Action
301507,tv,Heated Rivalry,2025-11-28,107.7784,8.538,26,en,CA,Drama
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,106.1311,7.604,586,ja,,Animation; Action; Fantasy
701387,movie,Bugonia,2025-10-23,102.5122,7.51,630,en,,Science Fiction; Crime
239385,tv,The Manipulated,2025-11-05,97.1621,8.5,50,ko,KR,Crime; Drama
425274,movie,Now You See Me: Now You Don't,2025-11-12,92.6361,6.332,325,en,,Thriller; Crime; Mystery
1054867,movie,One Battle After Another,2025-09-23,91.6255,7.492,1757,en,,Thriller; Crime; Action
803796,movie,KPop Demon Hunters,2025-06-20,85.0099,8.203,1990,en,,Fantasy; Music; Comedy; Animation
302463,tv,Dinastía Casillas,2025-10-07,82.0026,8.368,193,es,US,Drama; Action & Adventure; Mystery
225171,tv,Pluribus,2025-11-06,81.1238,7.9,184,en,US,Drama; Sci-Fi & Fantasy
1261825,movie,Oh. What. Fun.,2025-12-02,73.1159,6.175,40,en,,Comedy
1550797,movie,Prep & Landing: The Snowball Protocol,2025-11-27,69.0874,7.6,12,en,,Animation
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,68.164,7.855,228,ja,,Animation; Action; Romance; Fantasy
1327862,movie,Regretting You,2025-10-22,68.0137,7.109,129,en,,Romance; Drama
1248226,movie,Playdate,2025-11-05,67.4133,6.163,352,en,,Action; Comedy; Family
