id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
279041,tv,Speed and Love,2025-12-12,38.2159,7.184,19,zh,CN,Drama
1511417,movie,Bāhubali: The Epic,2025-10-29,37.8935,6.0,30,te,,Action; Drama
287231,tv,Vanished,2026-02-01,37.7511,7.214,14,en,US,Drama; Mystery
1062722,movie,Frankenstein,2025-10-17,37.1235,7.677,2900,en,,Drama; Fantasy; Horror
1116201,movie,Iron Lung,2026-01-30,36.8479,7.4,83,en,,Horror; Science Fiction; Mystery
1196067,movie,Worldbreaker,2025-10-30,36.0929,6.139,72,en,,Science Fiction; Action; Horror
1618945,movie,Yoh! Bestie,2026-02-06,35.9333,6.208,24,en,,Romance; Comedy
285166,tv,"Jack-of-All-Trades, Party of None",2026-01-04,35.4179,8.4,14,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
1412598,movie,Killer Whale,2026-01-16,35.0206,5.88,54,en,,Thriller; Horror; Action; Mystery; Science Fiction
982843,movie,The Great Flood,2025-09-18,34.9967,6.0,573,ko,,Science Fiction; Adventure; Drama
223530,tv,Star Trek: Starfleet Academy,2026-01-15,34.8449,4.817,112,en,US,Sci-Fi & Fantasy; Action & Adventure
1272837,movie,28 Years Later: The Bone Temple,2026-01-14,34.807,7.3,322,en,,Horror; Thriller; Science Fiction
312182,tv,El Mochaorejas,2026-01-23,34.4025,7.724,29,es,MX,Drama; Crime
1228246,movie,Five Nights at Freddy's 2,2025-12-03,34.3845,6.701,728,en,,Horror; Thriller
1291608,movie,Dhurandhar,2025-12-05,33.7786,6.9,190,hi,,Action; Thriller
280632,tv,How Dare You!?,2026-02-06,33.5029,8.0,3,zh,CN,Drama; Mystery; Comedy
309328,tv,Shadows of Love,2026-01-28,33.0895,9.0,2,tr,TR,Drama; Action & Adventure
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,32.4698,8.344,702,ja,,Animation; Action; Romance; Fantasy
1397364,movie,La Grazia,2025-12-05,32.3013,7.5,248,it,,Drama
533533,movie,TRON: Ares,2025-10-08,31.8252,6.501,1162,en,,Science Fiction; Adventure; Action
1387382,movie,Hunting Season,2025-12-05,31.5071,7.147,133,en,,Action; Drama; Thriller
1456349,movie,It Was Just an Accident,2025-09-27,31.4027,7.2,341,fr,,Drama; Thriller; Crime; Mystery
259731,tv,HIS & HERS,2026-01-08,31.1751,7.144,277,en,US,Drama; Crime; Mystery
1223601,movie,Sisu: Road to Revenge,2025-10-21,30.9538,7.4,533,fi,,Action; War
1475490,movie,The Calling Witch,2026-01-20,30.9408,5.7,10,en,,Thriller; Horror; Drama
269160,tv,Cash Queens,2026-02-05,30.4829,5.5,14,fr,FR,Comedy; Action & Adventure; Drama
1475637,movie,Te protegerán mis alas,2025-11-14,30.4249,0.0,0,es,,Drama
271855,tv,Sandokan,2025-12-01,30.0021,7.571,35,en,IT,Action & Adventure; Drama; War & Politics
1214931,movie,Nuremberg,2025-11-06,29.4374,7.359,572,en,,History; Drama
1439112,movie,Muzzle: City of Wolves,2025-11-13,29.1963,6.76,104,en,,Action; Thriller; Mystery
249907,tv,Sentenced to Be a Hero,2026-01-03,28.553,8.9,35,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
246386,tv,All Her Fault,2025-11-07,28.2706,8.113,190,en,GB,Drama; Mystery; Crime
1429605,movie,F Valentine's Day,2026-02-12,27.9403,5.938,24,en,,Romance; Comedy
798645,movie,The Running Man,2025-11-11,27.5302,6.8,1142,en,,Action; Thriller; Science Fiction
1539104,movie,JUJUTSU KAISEN: Execution,2025-11-07,27.5026,5.628,78,ja,,Animation; Action
801937,movie,"Silent Night, Deadly Night",2025-12-11,27.2536,6.3,73,en,,Horror; Thriller
1448560,movie,Wildcat,2025-11-19,27.1735,6.243,109,en,,Action; Thriller
1206008,movie,Ella McCay,2025-12-11,27.1586,5.875,64,en,,Comedy; Drama
297424,tv,Our Universe,2026-02-04,27.0354,9.5,4,ko,KR,Comedy; Drama
279136,tv,Love Between Lines,2026-01-09,27.0254,8.0,13,zh,CN,Drama; Mystery
1236153,movie,Mercy,2026-01-20,26.858,6.7,125,en,,Science Fiction; Action; Thriller
1563506,movie,Salvation,2025-08-19,26.7862,7.167,6,en,,Horror; Thriller
1433842,movie,Relationship Goals,2026-02-04,26.7473,5.676,37,en,,Romance; Comedy
302658,tv,Founder: Orhan,2025-10-29,26.6392,9.5,2,tr,TR,Drama; Action & Adventure; War & Politics
1147411,movie,"Miraculous World: Tokyo, Stellar Force",2025-12-07,26.3591,9.2,17,fr,,Animation; Action; Adventure; TV Movie
254071,tv,Steal,2026-01-21,25.9433,7.524,83,en,GB,Drama; Crime; Mystery
279446,tv,Swords Into Plowshares,2026-01-23,25.859,8.9,7,zh,CN,Drama
639988,movie,No Other Choice,2025-09-24,25.1956,7.603,625,ko,,Crime; Thriller; Comedy
1291335,movie,Solo Mio,2026-02-05,25.1496,7.75,4,en,,Romance; Comedy
1010755,movie,The Strangers: Chapter 3,2026-02-05,24.7351,6.0,8,en,,Horror; Thriller
300015,tv,Ichigo Aika: Strawberry Elegy,2026-01-05,24.3552,9.0,2,ja,JP,Animation; Comedy
1200320,movie,Killing Faith,2025-10-03,24.2105,4.643,21,en,,Thriller; Western
1083637,movie,Kantara - A Legend: Chapter 1,2025-10-01,23.9218,7.017,58,kn,,Action; Drama; Fantasy
302063,tv,Deep in Love,2025-10-10,23.7578,7.778,9,tr,TR,Drama; Family; Soap
1242419,movie,Roofman,2025-10-08,23.716,7.2,514,en,,Crime; Comedy; Drama
310024,tv,Bloody Flower,2026-02-04,23.5662,8.0,2,ko,KR,Crime
1596291,movie,Queen of Chess,2026-01-27,23.476,7.556,18,en,,Documentary
229891,tv,Can This Love Be Translated?,2026-01-16,23.4454,8.522,68,ko,KR,Drama; Comedy
701387,movie,Bugonia,2025-10-23,23.021,7.366,1388,en,,Science Fiction; Thriller; Comedy
281401,tv,Finding Her Edge,2026-01-22,23.0099,7.538,39,en,CA,Drama
278882,tv,No Pain No Gain,2026-01-31,22.544,9.0,1,zh,CN,Comedy; Drama; Sci-Fi & Fantasy
291339,tv,Memory of a Killer,2026-01-25,22.3298,7.353,17,en,US,Crime; Drama
306215,tv,You are the one I love,2026-02-12,22.2657,0.0,0,tr,TR,Drama; Soap
1208348,movie,Rental Family,2025-11-20,22.1041,7.88,353,en,,Comedy; Drama
1422096,movie,Good Boy,2025-10-01,21.6994,6.723,513,en,,Horror
221079,tv,The Last Frontier,2025-10-09,21.4214,7.2,161,en,US,Drama; Crime
308482,tv,Taskaree: The Smuggler's Web,2026-01-14,21.2067,7.222,18,hi,IN,Crime; Mystery; Drama
157194,tv,Pole to Pole with Will Smith,2026-01-13,21.0773,6.263,19,en,US,Documentary
1197137,movie,Black Phone 2,2025-10-15,20.9017,6.759,902,en,,Horror; Thriller
288589,tv,Easygoing Territory Defense by the Optimistic Lord,2026-01-10,20.8864,7.7,3,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
233079,tv,How to Get to Heaven from Belfast,2026-02-12,20.8631,7.889,9,en,GB,Mystery; Comedy; Drama
1022453,movie,The Rajasaab,2026-01-08,20.6775,5.45,20,te,,Comedy; Horror; Fantasy
1038392,movie,The Conjuring: Last Rites,2025-09-03,20.6626,6.917,1629,en,,Horror
1180831,movie,Troll 2,2025-11-30,20.3503,6.52,400,no,,Action; Fantasy; Thriller
967941,movie,Wicked: For Good,2025-11-19,20.0923,6.694,806,en,,Fantasy; Adventure; Romance
278127,tv,Unveil: Jadewind,2026-02-05,20.0538,6.5,2,zh,CN,Drama; Mystery
303911,tv,Meri Zindagi Hai Tu,2025-11-07,19.9721,10.0,1,ur,PK,Drama; Family
1156594,movie,Our Fault,2025-10-15,19.9447,7.386,602,es,,Romance; Drama
1259102,movie,Eternity,2025-11-26,19.7984,6.977,402,en,,Romance; Comedy; Drama
1309012,movie,Altered,2025-09-18,19.7331,5.9,88,en,,Science Fiction; Action
262928,tv,Love in the Clouds,2025-10-08,19.6639,8.3,26,zh,CN,Drama; Sci-Fi & Fantasy
1140498,movie,Is This Thing On?,2025-12-19,19.5571,6.761,23,en,,Comedy; Drama
286801,tv,Monster: The Ed Gein Story,2025-10-03,19.4936,7.237,454,en,US,Drama; Crime
278043,tv,You and I Are Polar Opposites,2026-01-11,19.4686,8.6,12,ja,JP,Animation; Comedy
270572,tv,Lord of the Flies,2026-02-08,19.3609,8.8,12,en,GB,Drama; Action & Adventure
309280,tv,Baddies USA,2025-11-23,19.3289,9.375,8,en,US,Reality
311281,tv,Tozkoparan İskender: Kaos,2026-01-16,19.1274,0.0,0,tr,TR,Family; Action & Adventure
1363123,movie,The Family Plan 2,2025-11-11,19.0907,6.528,493,en,,Action; Comedy
1575337,movie,Cosmic Princess Kaguya!,2026-01-22,18.9047,8.3,46,ja,,Animation; Fantasy; Music; Science Fiction
270420,tv,No Tail to Tell,2026-01-16,18.4724,7.4,9,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
696393,movie,Cold Storage,2026-01-29,18.4382,5.636,11,en,,Comedy; Horror; Science Fiction
1570282,movie,This Is I,2026-02-10,18.2773,6.5,2,ja,,Drama; Music
1317149,movie,I Swear,2025-09-22,18.2204,8.008,66,en,,Drama; History
206494,tv,Million-Follower Detective,2026-02-12,17.9504,10.0,2,zh,TW,Mystery; Crime
239385,tv,The Manipulated,2025-11-05,17.9501,8.337,83,ko,KR,Crime; Drama
293608,tv,Undercover Miss Hong,2026-01-17,17.7812,7.2,5,ko,KR,Crime; Comedy; Drama
304371,tv,War of the Kingdoms,2025-11-06,17.7607,6.6,17,de,DE,Action & Adventure; Sci-Fi & Fantasy; Drama
272418,tv,Robin Hood,2025-11-02,17.7236,7.516,123,en,US,Drama; Action & Adventure
1180417,movie,The Dutchman,2026-01-02,17.5276,4.38,25,en,,Drama; Thriller
1248226,movie,Playdate,2025-11-05,17.4579,6.026,503,en,,Action; Comedy; Family
219760,tv,The Terminal List: Dark Wolf,2025-08-27,17.423,7.478,202,en,US,Action & Adventure; Drama
282810,tv,The Judge Returns,2026-01-02,17.4033,10.0,2,ko,KR,Crime; Sci-Fi & Fantasy; Drama
1288072,movie,Keeper,2025-11-12,17.1787,5.484,122,en,,Horror; Mystery
252414,tv,Whispers of Fate,2025-10-24,17.1588,7.667,15,zh,CN,Drama; Mystery; Sci-Fi & Fantasy
812583,movie,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,17.1575,7.209,2033,en,,Thriller; Mystery; Comedy
281161,tv,"Noble Reincarnation: Born Blessed, So I'll Obtain Ultimate Power",2026-01-08,17.0712,8.1,7,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
298954,tv,Antigang,2025-09-08,16.728,7.5,2,fr,CA,Drama; Crime
303453,tv,Last Frame,2026-01-16,16.7164,0.0,0,tr,TR,Drama
1327862,movie,Regretting You,2025-10-22,16.6757,6.9,289,en,,Romance; Drama
280049,tv,Hell Mode: The Hardcore Gamer Dominates in Another World with Garbage Balancing,2026-01-10,16.5801,10.0,1,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
271609,tv,DARK MOON: THE BLOOD ALTAR,2026-01-10,16.2647,8.167,18,ja,JP,Animation; Sci-Fi & Fantasy
1146344,movie,Misdirection,2026-01-13,16.23,6.1,9,en,,Horror; Thriller
1193501,movie,Whistle,2026-01-20,16.2275,6.0,13,en,,Horror; Mystery
276393,tv,Tamon's B-Side,2026-01-04,16.147,7.4,12,ja,JP,Animation; Comedy
259886,tv,The War Between the Land and the Sea,2025-12-07,15.8508,6.908,87,en,GB,Sci-Fi & Fantasy; Drama
246412,tv,The Copenhagen Test,2025-12-27,15.6825,6.424,66,en,US,Action & Adventure; Sci-Fi & Fantasy; Mystery
307959,tv,LBW: Love Beyond Wicket,2026-01-01,15.6702,0.0,0,ta,IN,Drama; Comedy
298629,tv,Halef,2025-09-18,15.6431,6.4,5,tr,TR,Drama
263034,tv,The Journey of Legend,2025-09-11,15.4723,6.76,25,zh,CN,Drama
252193,tv,Last Samurai Standing,2025-11-13,15.3199,7.818,176,ja,JP,Action & Adventure; Drama
272484,tv,Fated Hearts,2025-10-02,15.2432,9.4,11,zh,CN,Drama; Mystery
255064,tv,The Darwin Incident,2026-01-07,15.1547,8.5,13,ja,JP,Animation; Sci-Fi & Fantasy
271267,tv,The Chair Company,2025-10-12,14.9304,7.1,73,en,US,Comedy; Drama; Mystery
288577,tv,Room of Guilty Pleasure,2025-10-06,14.8432,5.7,3,ja,JP,Animation
228305,tv,Task,2025-09-07,14.6357,6.8,272,en,US,Crime; Drama
281011,tv,Would You Marry Me?,2025-10-10,14.5501,7.702,47,ko,KR,Comedy; Drama
228689,tv,"Genie, Make a Wish",2025-10-03,14.5357,7.6,92,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
262793,tv,PONIES,2026-01-15,14.517,6.824,37,en,US,Drama; Mystery
304885,tv,Yesterday,2026-02-09,14.3666,0.0,0,th,TH,Drama
238458,tv,Cashero,2025-12-26,14.1542,7.3,62,ko,KR,Action & Adventure; Drama
250504,tv,The Beast in Me,2025-11-13,14.1514,7.143,185,en,US,Drama; Mystery
285278,tv,Idol I,2025-12-22,14.0226,7.7,19,ko,KR,Mystery; Drama; Crime
245648,tv,Billionaires' Bunker,2025-09-19,13.8923,6.423,117,es,ES,Sci-Fi & Fantasy; Drama; Mystery
291904,tv,The Wonderfully Weird World of Gumball,2025-10-06,13.82,8.4,53,en,GB,Animation; Family; Comedy; Sci-Fi & Fantasy
261663,tv,Blood River,2025-10-20,13.8039,7.292,24,zh,CN,Drama; Action & Adventure; Sci-Fi & Fantasy
300388,tv,Sins and Roses,2025-10-11,13.573,9.0,4,tr,TR,Drama
278165,tv,Me and Thee,2025-11-15,13.5327,9.0,10,th,TH,Comedy; Drama
278577,tv,Shine on Me,2025-12-22,13.3972,7.7,12,zh,CN,Drama
256624,tv,Talamasca: The Secret Order,2025-10-19,13.056,6.8,70,en,US,Sci-Fi & Fantasy
287591,tv,In the Clear Moonlit Dusk,2026-01-11,13.0488,8.708,12,ja,JP,Animation; Drama
262262,tv,Under Salt Marsh,2026-01-30,12.9906,7.792,12,en,GB,Crime; Mystery
280945,tv,"Bon Appétit, Your Majesty",2025-08-23,12.8841,8.839,193,ko,KR,Drama; Sci-Fi & Fantasy
282471,tv,ClaireBell,2025-10-27,12.833,8.333,24,th,TH,Drama
258742,tv,All's Fair,2025-11-04,12.7282,5.042,59,en,US,Drama; Comedy
285788,tv,Tojima Wants to Be a Kamen Rider,2025-10-05,12.6726,7.7,10,ja,JP,Animation; Action & Adventure; Comedy
