id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
280511,tv,The Witness,2026-06-04,54.9643,5.4,7,en,GB,Drama; Crime
306215,tv,The One I Love,2026-02-12,54.0086,6.5,4,tr,TR,Family; Drama
1368881,movie,Ladies First,2026-05-21,53.7167,6.052,268,en,,Comedy; Fantasy
1330021,movie,Remarkably Bright Creatures,2026-05-07,51.3882,8.529,543,en,,Drama; Mystery
1630423,movie,My Dearest Assassin,2026-05-06,50.8967,8.623,228,th,,Action; Drama; Romance
1375646,movie,Colony,2026-05-21,50.7242,6.722,36,ko,,Action; Thriller; Horror
1669051,movie,Kesong Puti,2026-04-24,50.4077,5.5,2,tl,,Drama
1198994,movie,Send Help,2026-01-22,50.117,7.046,1689,en,,Horror; Thriller; Comedy
1301421,movie,The Sheep Detectives,2026-04-30,49.4613,7.6,149,en,,Comedy; Family; Mystery
1632181,movie,Accidental Partners,2026-03-12,49.2218,9.081,223,es,,Comedy; Romance
1431071,movie,System,2026-05-22,49.1935,7.5,2,hi,,Thriller
1110034,movie,Kraken,2026-02-06,49.0947,5.823,65,no,,Horror; Action; Thriller
1266127,movie,Ready or Not: Here I Come,2026-03-19,46.047,7.7,953,en,,Thriller; Horror; Comedy
1265609,movie,War Machine,2026-02-12,45.5531,7.4,1834,en,,Action; Science Fiction; Thriller
278573,tv,Perfect Crown,2026-04-10,44.7544,8.8,101,ko,KR,Comedy; Drama
284725,tv,Not Suitable for Work,2026-06-02,44.6851,4.7,6,en,US,Comedy
254486,tv,Zhan Zhao Adventures,2026-05-13,43.9615,7.0,7,zh,CN,Drama; Mystery
1613798,movie,Vengeance,2026-02-26,42.997,7.485,237,es,,Action; Thriller
1159559,movie,Scream 7,2026-02-25,42.3342,6.159,976,en,,Horror; Mystery; Crime
1639398,movie,Mexican Psycho,2026-03-19,42.0901,7.422,83,es,,Thriller; Horror
1628367,movie,Kartavya,2026-05-15,41.6234,6.5,18,hi,,Crime; Drama; Thriller
1171145,movie,Crime 101,2026-02-11,41.1455,6.986,1041,en,,Crime; Thriller
1292695,movie,They Will Kill You,2026-03-25,40.7004,7.013,667,en,,Action; Comedy; Horror
303143,tv,My Royal Nemesis,2026-05-08,40.3039,9.0,13,ko,KR,Drama; Comedy; Sci-Fi & Fantasy
847742,movie,Drishyam 3,2026-05-21,39.5527,7.0,5,ml,,Crime; Drama; Thriller
1599189,movie,剑来院线剧场版 十三之争,2026-05-01,39.0269,0.0,0,zh,,Animation; Action; Adventure
1242265,movie,Fuze,2026-03-23,38.6074,6.454,98,en,,Action; Crime; Drama; Thriller
287527,tv,The Testaments,2026-04-08,38.0637,8.2,137,en,US,Drama
1247165,movie,Raja Shivaji,2026-05-01,36.5562,9.0,1,mr,,Action; History; Drama
297171,tv,Made in India: A Titan Story,2026-06-03,36.5526,0.0,0,hi,IN,Drama
1383731,movie,Protector,2026-02-20,35.5397,7.831,145,en,,Action; Thriller
1631017,movie,Karikaada,2026-02-06,35.0398,0.0,0,kn,,Action; Comedy
1168190,movie,The Wrecking Crew,2026-01-28,34.4846,6.975,1045,en,,Action; Comedy; Crime; Mystery
295509,tv,The Legend of Kitchen Soldier,2026-05-11,33.3194,8.8,6,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
292532,tv,Brazil '70: The Third Star,2026-05-29,33.2794,8.786,7,pt,BR,Drama
297640,tv,Filing for Love,2026-04-25,33.1983,8.3,8,ko,KR,Comedy; Drama
291339,tv,Memory of a Killer,2026-01-25,32.8027,7.449,39,en,US,Crime; Drama
309328,tv,Underground,2026-01-28,32.7684,8.0,7,tr,TR,Drama; Action & Adventure
1662414,movie,Propeller One-Way Night Coach,2026-05-15,32.7004,6.545,22,en,,Adventure; Drama; Family
1414413,movie,Brothers Under Fire,2026-04-15,32.5437,5.907,27,en,,Action; Thriller; Mystery; Drama
321435,tv,The Gaze,2026-05-07,32.2379,8.0,1,zh,CN,Drama
279041,tv,Speed and Love,2025-12-12,32.1261,8.2,39,zh,CN,Drama
285838,tv,If Wishes Could Kill,2026-04-24,31.8585,8.188,112,ko,KR,Mystery; Drama
248404,tv,Your Dear Daddy,2026-05-09,31.8223,8.0,1,th,TH,Drama
196950,tv,Witch Hat Atelier,2026-04-06,31.57,9.2,69,ja,JP,Animation; Drama; Sci-Fi & Fantasy
299365,tv,Reborn Rookie,2026-05-30,31.5358,6.4,4,ko,KR,Drama; Sci-Fi & Fantasy
1470130,movie,The Mortuary Assistant,2026-02-13,31.4676,5.577,110,en,,Horror; Mystery
262280,tv,Legends,2026-05-07,31.4482,7.809,68,en,GB,Action & Adventure; Crime; Drama
1598785,movie,Milky☆Subway: The Galactic Limited Express - the Movie,2026-02-06,31.3343,8.9,8,ja,,Animation; Action; Adventure; Comedy; Science Fiction
1641319,movie,Sniper: No Nation,2026-04-07,31.2601,6.4,53,en,,Action; Thriller
289271,tv,Ashes to Crown,2026-06-02,31.1636,9.0,2,zh,CN,Drama; Sci-Fi & Fantasy
1272837,movie,28 Years Later: The Bone Temple,2026-01-14,30.951,7.137,1262,en,,Horror; Thriller; Science Fiction
1207162,movie,Rise of the Conqueror,2026-04-09,30.9126,6.067,15,en,,History; Action; Adventure; War
249765,tv,Matka King,2026-04-17,30.7941,7.625,4,hi,IN,Drama; Crime
1242332,movie,Normal,2026-04-16,30.6002,6.5,134,en,,Action; Crime; Thriller
290295,tv,Mating Season,2026-05-22,30.1583,7.895,19,en,US,Animation; Comedy; Sci-Fi & Fantasy
285404,tv,Maximum Pleasure Guaranteed,2026-05-19,30.0526,4.9,16,en,US,Comedy
1306368,movie,The Rip,2026-01-13,29.7835,7.074,1644,en,,Action; Thriller; Crime
285807,tv,Nemesis,2026-05-14,29.58,7.208,65,en,US,Action & Adventure; Drama; Crime
256695,tv,Regular Show: The Lost Tapes,2026-05-11,29.063,9.6,91,en,US,Animation; Comedy; Action & Adventure; Sci-Fi & Fantasy
323111,tv,Michael Jackson: The Verdict,2026-06-03,28.4828,6.3,10,en,US,Documentary
283657,tv,Glory,2026-05-01,28.3733,5.9,4,hi,IN,Drama; Mystery; Action & Adventure
245318,tv,Margo's Got Money Troubles,2026-04-14,28.2397,8.165,103,en,US,Drama; Comedy
1084577,movie,Balls Up,2026-04-15,28.0152,5.9,246,en,,Comedy; Action; Adventure
241372,tv,56 Days,2026-02-18,26.7559,7.211,173,en,US,Drama; Crime; Mystery
1533735,movie,Nawab Cafe,2026-03-12,26.6201,7.0,1,te,,Drama
1368314,movie,Passenger,2026-05-20,26.5053,6.137,62,en,,Horror; Thriller
224372,tv,A Knight of the Seven Kingdoms,2026-01-18,26.3602,8.438,902,en,US,Drama; Sci-Fi & Fantasy; Action & Adventure
284110,tv,The Lead,2026-05-10,26.079,9.2,4,zh,CN,Drama
1380316,movie,Is God Is,2026-05-14,25.7088,5.6,26,en,,Drama; Thriller
1340206,movie,Tuner,2026-05-21,25.2972,6.829,35,en,,Crime; Thriller
260463,tv,Daemons of the Shadow Realm,2026-04-04,25.2691,8.9,39,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
1316092,movie,"""Wuthering Heights""",2026-02-11,25.1688,6.673,1062,en,,Romance; Drama
257994,tv,Half Man,2026-04-28,25.1424,8.297,79,en,GB,Drama; Family
302162,tv,Song of the Samurai - Chapter: Youthful Days in Edo,2026-03-26,24.8103,9.857,14,ja,JP,Action & Adventure
1234731,movie,Anaconda,2025-12-24,24.7538,5.898,1195,en,,Adventure; Comedy
1497348,movie,Alas Roban,2026-01-15,24.6212,4.6,5,id,,Drama; Horror; Mystery
304597,tv,My 2 Cents,2026-05-27,24.5764,8.633,45,it,IT,Animation; Comedy; Drama
258865,tv,Love Beyond the Grave,2026-03-28,24.3913,7.9,10,zh,CN,Drama; Sci-Fi & Fantasy
875828,movie,Peaky Blinders: The Immortal Man,2026-03-05,24.1946,7.251,989,en,,Crime; Drama
1336770,movie,Vaazha II,2026-04-02,23.8833,7.35,10,ml,,Comedy; Drama
680493,movie,Return to Silent Hill,2026-01-21,23.8483,5.348,587,en,,Mystery; Drama; Horror
290019,tv,I Made Friends with the Second Prettiest Girl in My Class,2026-04-07,23.6213,8.611,18,ja,JP,Animation; Comedy; Drama
1167307,movie,David,2025-12-14,23.482,8.034,148,en,,Animation; Drama; Family; History
991494,movie,The SpongeBob Movie: Search for SquarePants,2025-12-16,23.1891,6.849,298,en,,Adventure; Animation; Comedy; Family; Fantasy
1220522,movie,Dacoit,2026-04-10,23.1548,6.2,4,te,,Action; Romance; Thriller
277870,tv,The Map of Truth,2026-05-18,22.8515,8.7,3,cn,HK,Drama
310953,tv,Morpheus,2026-06-02,22.7641,0.0,0,pl,PL,Action & Adventure; Crime; Drama
287011,tv,Sold Out on You,2026-04-22,22.7545,8.425,40,ko,KR,Comedy; Drama
283428,tv,The Ramparts of Ice,2026-04-02,22.6026,8.167,12,ja,JP,Animation; Drama
1673393,movie,Krishnavataram Part 1: The Heart (Hridayam),2026-05-07,22.5656,8.8,5,hi,,Adventure; Romance; Drama
1115544,movie,Mike & Nick & Nick & Alice,2026-03-14,22.3321,6.754,345,en,,Comedy; Science Fiction; Crime
1236153,movie,Mercy,2026-01-19,21.8031,7.03,1343,en,,Science Fiction; Action; Thriller
273467,tv,The Warrior Princess and the Barbaric King,2026-04-09,21.793,8.2,21,ja,JP,Animation; Sci-Fi & Fantasy; Comedy
272432,tv,Born with Luck,2026-05-04,21.7375,8.1,15,zh,CN,Drama; Mystery; Crime; Comedy
289219,tv,Star Wars: Maul - Shadow Lord,2026-04-06,21.36,8.592,174,en,US,Action & Adventure; Animation; Sci-Fi & Fantasy
314784,tv,Absolute Value of Romance,2026-04-17,21.1298,8.757,37,ko,KR,Drama; Comedy
262388,tv,M.I.A.,2026-05-07,20.7348,8.492,65,en,US,Crime; Drama
1084187,movie,Pretty Lethal,2026-03-13,20.7073,6.772,395,en,,Music; Thriller; Action; Horror
1297446,movie,Slanted,2026-03-13,20.5453,6.2,35,en,,Comedy; Horror; Science Fiction
289560,tv,CIA,2026-02-23,20.5289,8.52,74,en,US,Crime; Drama
662707,movie,Starbright,2026-02-27,20.3494,5.974,19,en,,Adventure; Action
1635279,movie,SNOS-056り広げられる、お酒の勢いで一線を超えてしまった男女のふしだらな土日。生々しくて普通だけど一番エロいSEX,2026-01-27,20.0695,0.0,0,ja,,
1601797,movie,¿Quieres ser mi novia?,2026-02-12,19.9244,8.6,135,es,,Comedy; Romance
223386,tv,Man on Fire,2026-04-30,19.8763,7.422,161,en,US,Action & Adventure; Crime
235685,tv,The Pendragon Cycle: Rise of the Merlin,2026-01-22,19.3472,7.625,44,en,US,Sci-Fi & Fantasy; Action & Adventure; Family; Drama
240740,tv,Scarpetta,2026-03-11,19.1064,6.509,112,en,US,Drama; Crime; Mystery
281233,tv,Beyond Time's Gaze,2025-12-28,19.0991,9.7,6,zh,CN,Animation; Sci-Fi & Fantasy
259819,tv,Rooster Fighter,2026-03-15,19.014,8.898,64,en,US,Animation; Action & Adventure; Sci-Fi & Fantasy
287641,tv,Dazzling,2026-05-27,18.8955,6.2,3,zh,CN,Drama
287009,tv,Doctor on the Edge,2026-06-01,18.7035,9.0,2,ko,KR,Comedy; Drama
281041,tv,La nena,2026-04-12,18.5316,8.711,19,es,ES,Drama; Mystery
321808,tv,The Trio,2026-06-01,18.0118,0.0,0,sv,SE,Drama
302074,tv,R.J. Decker,2026-03-03,17.8865,7.9,28,en,US,Drama; Comedy; Crime
255661,tv,Young Sherlock,2026-03-04,17.6567,7.885,244,en,GB,Action & Adventure; Mystery
289209,tv,The Tang Mist,2026-05-23,17.5765,9.0,1,zh,CN,Drama; Mystery
278275,tv,Veil of Shadows,2026-04-01,17.5388,8.167,18,zh,CN,Drama; Sci-Fi & Fantasy
275966,tv,The Heir,2026-05-17,17.5278,9.0,1,zh,CN,Drama
289424,tv,We Are All Trying Here,2026-04-18,17.4248,8.182,33,ko,KR,Drama
296870,tv,Kusunoki's Garden of Gods,2026-04-05,17.3893,8.5,6,ja,JP,Animation; Sci-Fi & Fantasy; Action & Adventure
309163,tv,Gals Can't Be Kind to Otaku!?,2026-04-08,16.9306,7.9,15,ja,JP,Animation; Comedy
284828,tv,Duang with You,2026-01-31,16.7943,9.1,29,th,TH,Drama; Comedy
295357,tv,Fist of the North Star: HOKUTO NO KEN,2026-04-11,16.762,8.5,14,ja,JP,Action & Adventure; Animation
281401,tv,Finding Her Edge,2026-01-22,16.6682,7.567,75,en,CA,Drama
262932,tv,Generation to Generation,2026-02-22,16.5622,7.071,7,zh,CN,Drama; Action & Adventure; Mystery
316427,tv,Ingoku Danchi: Deviant's Apartment Complex,2026-04-06,16.5304,6.5,4,ja,JP,Animation; Comedy
311858,tv,Prisoner,2026-04-30,16.205,5.412,16,en,GB,Crime; Action & Adventure
274622,tv,"Go for It, Nakamura-kun!!",2026-04-02,16.0609,9.333,37,ja,JP,Animation; Comedy
278113,tv,Gold Land,2026-04-29,15.978,8.125,24,ko,KR,Drama; Crime; Mystery
225891,tv,The Madison,2026-03-14,15.8126,8.063,96,en,US,Drama
298026,tv,Release that Witch,2026-03-03,15.6348,8.1,16,zh,CN,Animation; Action & Adventure; Sci-Fi & Fantasy
279471,tv,Malcolm in the Middle: Life's Still Unfair,2026-04-10,15.1528,8.057,333,en,US,Comedy; Drama
283952,tv,A Splendid Match,2026-05-03,14.8712,9.25,8,zh,CN,Drama; War & Politics
306529,tv,A.B.I.: A Broken Inheritance,2026-01-13,14.7279,6.7,3,tr,TR,Drama
272715,tv,Fate Chooses You,2026-04-25,14.6319,8.2,5,zh,CN,Drama; Sci-Fi & Fantasy
307432,tv,Enemies With Benefits,2026-05-03,13.9377,10.0,1,th,TH,Drama; Comedy
307959,tv,LBW: Love Beyond Wicket,2026-01-01,13.8594,7.0,1,ta,IN,Drama; Comedy
259731,tv,HIS & HERS,2026-01-08,13.6641,7.32,435,en,US,Drama; Crime; Mystery
300015,tv,Ichigo Aika: Strawberry Elegy,2026-01-05,13.5056,7.2,5,ja,JP,Animation; Comedy
259265,tv,Something Very Bad Is Going to Happen,2026-03-26,13.0043,6.478,136,en,US,Drama; Mystery; Sci-Fi & Fantasy
