id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1291608,movie,Dhurandhar,2025-12-05,76.5543,6.934,183,hi,,Action; Thriller
1242501,movie,Icefall,2025-10-16,74.6837,6.446,111,en,,Action; Crime; Thriller
273160,tv,The Beauty,2026-01-21,69.4149,6.204,49,en,US,Drama; Sci-Fi & Fantasy
1475490,movie,The Calling Witch,2026-01-20,61.0977,6.1,7,en,,Thriller; Horror; Drama
1466115,movie,Even If This Love Disappears Tonight,2025-12-24,59.7718,6.8,9,ko,,Romance; Drama
287231,tv,Vanished,2026-02-01,58.8556,7.182,11,en,US,Drama; Mystery
1252037,movie,The Tank,2025-09-18,57.8205,7.05,310,de,,War; Action; Drama
1412598,movie,Killer Whale,2026-01-16,56.5702,5.9,52,en,,Thriller; Horror; Action; Mystery; Science Fiction
312182,tv,El Mochaorejas,2026-01-23,56.5519,7.9,22,es,MX,Drama; Crime
1433842,movie,Relationship Goals,2026-02-04,56.0689,5.22,25,en,,Romance; Comedy
425274,movie,Now You See Me: Now You Don't,2025-11-12,55.9322,6.542,1012,en,,Thriller; Crime; Mystery
1548113,movie,The Muppet Show,2026-02-03,54.2386,6.758,33,en,,Comedy; Family; Music; TV Movie
200875,tv,IT: Welcome to Derry,2025-10-26,52.6063,8.237,1258,en,US,Drama; Mystery
1317288,movie,Marty Supreme,2025-12-19,52.0888,7.817,483,en,,Drama
302463,tv,Dinastía Casillas,2025-10-07,51.7163,8.263,278,es,US,Drama; Action & Adventure; Mystery
628847,movie,Trap House,2025-11-14,51.5209,6.635,203,en,,Action; Crime; Thriller
307423,tv,Doménica Montero,2025-12-08,51.0407,8.224,125,es,MX,Drama
309328,tv,Underground,2026-01-28,48.4587,9.0,2,tr,TR,Drama; Action & Adventure
1054867,movie,One Battle After Another,2025-09-23,48.2339,7.426,2718,en,,Thriller; Crime; Action
1228246,movie,Five Nights at Freddy's 2,2025-12-03,47.4128,6.717,705,en,,Horror; Thriller
1370814,movie,The Plague,2025-12-24,46.577,7.4,24,en,,Drama; Thriller
301507,tv,Heated Rivalry,2025-11-28,45.818,8.758,271,en,CA,Drama
259731,tv,HIS & HERS,2026-01-08,45.3879,7.15,250,en,US,Drama; Crime; Mystery
1206008,movie,Ella McCay,2025-12-11,44.8619,5.74,48,en,,Comedy; Drama
271855,tv,Sandokan,2025-12-01,44.8535,7.4,33,en,IT,Action & Adventure; Drama; War & Politics
1062722,movie,Frankenstein,2025-10-17,44.2446,7.688,2849,en,,Drama; Fantasy; Horror
1196067,movie,Worldbreaker,2025-10-30,43.5166,6.2,69,en,,Science Fiction; Action; Horror
279041,tv,Speed and Love,2025-12-12,43.2638,7.028,18,zh,CN,Drama
1511417,movie,Bāhubali: The Epic,2025-10-29,42.5888,6.1,28,te,,Action; Drama
280948,tv,Spring Fever,2026-01-05,42.0562,8.2,12,ko,KR,Comedy; Drama
982843,movie,The Great Flood,2025-09-18,41.4865,6.014,563,ko,,Science Fiction; Adventure; Drama
1236153,movie,Mercy,2026-01-19,41.2407,6.676,111,en,,Science Fiction; Action; Thriller
1272837,movie,28 Years Later: The Bone Temple,2026-01-14,40.306,7.279,303,en,,Horror; Thriller; Science Fiction
1539104,movie,JUJUTSU KAISEN: Execution,2025-11-07,40.0383,5.628,78,ja,,Animation; Action
1198984,movie,We Bury the Dead,2026-01-01,39.5525,6.1,46,en,,Horror; Thriller
274776,tv,Unfamiliar,2026-02-05,38.4734,8.0,8,de,DE,Drama; Action & Adventure
281401,tv,Finding Her Edge,2026-01-22,38.4613,7.542,36,en,CA,Drama
1561955,movie,Stephen,2025-12-05,37.1453,6.417,12,ta,,Thriller
157194,tv,Pole to Pole with Will Smith,2026-01-13,36.8797,5.9,14,en,US,Documentary
308482,tv,Taskaree: The Smuggler's Web,2026-01-14,36.5163,7.222,18,hi,IN,Crime; Mystery; Drama
256711,tv,The Rainmaker,2025-08-15,36.0505,7.4,27,en,US,Drama; Mystery
1315303,movie,Primate,2026-01-01,35.4972,6.3,98,en,,Horror; Thriller
1413097,movie,Melania,2026-01-30,35.4346,3.0,62,en,,Documentary
1439112,movie,Muzzle: City of Wolves,2025-11-13,35.3753,6.748,103,en,,Action; Thriller; Mystery
225171,tv,Pluribus,2025-11-06,35.271,7.9,664,en,US,Drama; Sci-Fi & Fantasy
533533,movie,TRON: Ares,2025-10-08,35.0569,6.5,1138,en,,Science Fiction; Adventure; Action
279136,tv,Love Between Lines,2026-01-09,34.8077,7.962,13,zh,CN,Drama; Mystery
285166,tv,"Jack-of-All-Trades, Party of None",2026-01-04,34.7781,8.2,13,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
1147411,movie,"Miraculous World: Tokyo, Stellar Force",2025-12-07,34.6113,9.176,17,fr,,Adventure; Animation; Action; TV Movie; Comedy
1223601,movie,Sisu: Road to Revenge,2025-10-21,34.2842,7.405,525,fi,,Action; War
223530,tv,Star Trek: Starfleet Academy,2026-01-15,33.619,4.858,102,en,US,Sci-Fi & Fantasy; Action & Adventure
1196995,movie,Bha. Bha. Ba.,2025-12-18,33.6178,4.3,3,ml,,Comedy; Action
798645,movie,The Running Man,2025-11-11,32.598,6.799,1112,en,,Action; Thriller; Science Fiction
1214931,movie,Nuremberg,2025-11-06,32.5272,7.375,534,en,,History; Drama
254071,tv,Steal,2026-01-21,32.4104,7.603,68,en,GB,Drama; Crime; Mystery
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,32.3739,8.333,675,ja,,Animation; Action; Romance; Fantasy
302658,tv,Founder: Orhan,2025-10-29,32.0929,9.5,2,tr,TR,Drama; Action & Adventure; War & Politics
229891,tv,Can This Love Be Translated?,2026-01-16,31.4957,8.518,57,ko,KR,Drama; Comedy
249907,tv,Sentenced to Be a Hero,2026-01-03,31.3929,8.894,33,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
1387382,movie,Hunting Season,2025-12-05,30.9376,7.169,127,en,,Action; Drama; Thriller
639988,movie,No Other Choice,2025-09-24,30.6351,7.7,585,ko,,Crime; Thriller; Comedy
1448560,movie,Wildcat,2025-11-19,30.5686,6.119,88,en,,Action; Thriller
1287322,movie,Christy,2025-11-06,30.5367,7.38,75,en,,History; Drama
1408208,movie,Exit 8,2025-08-28,30.4209,6.285,142,ja,,Horror; Mystery
680493,movie,Return to Silent Hill,2026-01-21,30.1701,5.102,93,en,,Horror; Mystery
1590097,movie,Afterlight,2025-11-27,30.1209,4.714,7,en,,Science Fiction
1208348,movie,Rental Family,2025-11-20,29.7635,7.855,327,en,,Comedy; Drama
246386,tv,All Her Fault,2025-11-07,29.3932,8.179,170,en,GB,Drama; Mystery; Crime
1575337,movie,Cosmic Princess Kaguya!,2026-01-22,28.9011,8.3,38,ja,,Animation; Fantasy; Music; Science Fiction
701387,movie,Bugonia,2025-10-23,28.3578,7.369,1341,en,,Science Fiction; Thriller; Comedy
1601195,movie,Dave Chappelle: The Unstoppable...,2025-12-19,28.3055,6.689,45,en,,Comedy
1602705,movie,A Letter to My Youth,2026-01-29,27.2734,6.85,10,id,,Drama
303911,tv,Meri Zindagi Hai Tu,2025-11-07,26.4564,10.0,1,ur,PK,Drama; Family
157239,tv,Alien: Earth,2025-08-12,25.4668,7.354,906,en,US,Sci-Fi & Fantasy; Drama
1083637,movie,Kantara - A Legend: Chapter 1,2025-10-01,24.8916,7.017,58,kn,,Action; Drama; Fantasy
1422096,movie,Good Boy,2025-10-01,24.6562,6.723,505,en,,Horror
291339,tv,Memory of a Killer,2026-01-25,24.4569,7.077,13,en,US,Crime; Drama
1363123,movie,The Family Plan 2,2025-11-11,24.1129,6.526,487,en,,Action; Comedy
307913,tv,Canada Shore,2026-01-22,23.9207,6.0,1,en,CA,Reality
310024,tv,Bloody Flower,2026-02-04,23.8993,8.0,2,ko,KR,Crime
1124566,movie,Sentimental Value,2025-08-20,23.8973,7.587,490,no,,Drama
300015,tv,Ichigo Aika: Strawberry Elegy,2026-01-05,23.882,9.0,2,ja,JP,Animation; Comedy
302063,tv,Deep in Love,2025-10-10,23.878,7.5,8,tr,TR,Drama; Family; Soap
306114,tv,Rififi,2025-12-15,23.6745,8.1,8,el,GR,Crime; Drama; Comedy
279446,tv,Swords Into Plowshares,2026-01-23,23.51,8.9,7,zh,CN,Drama
1599090,movie,Skyscraper Live,2026-01-24,22.69,7.5,18,en,,Adventure; Documentary
262262,tv,Under Salt Marsh,2026-01-30,22.6406,8.1,8,en,GB,Crime; Mystery
309280,tv,Baddies USA,2025-11-23,22.4736,9.286,7,en,US,Reality
1608982,movie,From the Ashes: The Pit,2026-01-21,22.2442,4.079,19,ar,,Thriller; Drama
270420,tv,No Tail to Tell,2026-01-16,21.9688,8.8,5,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
1090983,movie,The Beldham,2025-11-07,21.5054,5.529,35,en,,Horror
307959,tv,LBW: Love Beyond Wicket,2026-01-01,21.493,0.0,0,ta,IN,Drama; Comedy
262793,tv,PONIES,2026-01-15,21.4717,6.924,33,en,US,Drama; Mystery
1309012,movie,Altered,2025-09-18,21.4518,5.932,88,en,,Science Fiction; Action
812583,movie,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,21.4427,7.21,1991,en,,Thriller; Mystery; Comedy
1197137,movie,Black Phone 2,2025-10-15,21.4399,6.766,887,en,,Horror; Thriller
1038392,movie,The Conjuring: Last Rites,2025-09-03,21.3138,6.9,1620,en,,Horror
1180831,movie,Troll 2,2025-11-30,21.1739,6.54,396,no,,Action; Fantasy; Thriller
967941,movie,Wicked: For Good,2025-11-19,21.0139,6.678,787,en,,Fantasy; Adventure; Romance
1259102,movie,Eternity,2025-11-26,20.8628,7.003,383,en,,Romance; Comedy; Drama
278882,tv,No Pain No Gain,2026-01-31,20.8255,9.0,1,zh,CN,Comedy; Drama; Sci-Fi & Fantasy
1213898,movie,Border 2,2026-01-23,20.7868,7.375,8,hi,,Action; Drama; War
1336189,movie,Delivery Run,2025-09-10,20.701,5.847,36,en,,Action; Thriller
1156594,movie,Our Fault,2025-10-15,20.5628,7.38,599,es,,Romance; Drama
1443762,movie,The Big Fake,2025-10-19,20.4951,6.634,131,it,,Thriller; Crime; Drama
1034716,movie,People We Meet on Vacation,2026-01-06,20.0843,7.016,412,en,,Romance; Comedy; Drama
1611487,movie,Kill Tony: Once Upon a Time in Texas,2026-01-12,19.8337,5.667,3,en,,Comedy
1255674,movie,Crazy Old Lady,2025-10-10,19.7874,5.4,24,es,,Horror; Thriller; Comedy
1620991,movie,The Investigation of Lucy Letby,2026-02-04,19.6703,6.8,10,en,,Documentary; Crime
1288072,movie,Keeper,2025-11-12,19.6419,5.45,120,en,,Horror; Mystery
269160,tv,Cash Queens,2026-02-05,19.5946,4.7,7,fr,FR,Comedy; Action & Adventure; Drama
298629,tv,Halef,2025-09-18,19.4007,6.4,5,tr,TR,Drama
1248226,movie,Playdate,2025-11-05,19.3184,6.0,494,en,,Action; Comedy; Family
1033148,movie,Die My Love,2025-10-06,19.2064,6.168,363,en,,Drama
311025,tv,Affinity,2026-01-22,19.0022,7.8,4,zh,CN,Sci-Fi & Fantasy; Drama
293608,tv,Undercover Miss Hong,2026-01-17,18.9758,7.2,5,ko,KR,Crime; Comedy; Drama
272418,tv,Robin Hood,2025-11-02,18.9335,7.512,122,en,US,Drama; Action & Adventure
239385,tv,The Manipulated,2025-11-05,18.9001,8.4,82,ko,KR,Crime; Drama
696393,movie,Cold Storage,2026-01-29,18.7507,5.5,4,en,,Comedy; Horror; Science Fiction
1242419,movie,Roofman,2025-10-08,18.4862,7.186,496,en,,Crime; Comedy; Drama
604079,movie,The Long Walk,2025-09-10,18.3407,7.0,1126,en,,Science Fiction; Thriller; Horror
1180417,movie,The Dutchman,2026-01-02,18.2095,4.3,18,en,,Drama; Thriller
772462,movie,Don't Follow Me,2025-10-30,18.1635,6.4,39,es,,Horror; Mystery
288589,tv,Easygoing Territory Defense by the Optimistic Lord,2026-01-10,17.9638,7.7,3,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
262928,tv,Love in the Clouds,2025-10-08,17.629,8.3,26,zh,CN,Drama; Sci-Fi & Fantasy
288577,tv,Room of Guilty Pleasure,2025-10-06,17.5192,5.7,3,ja,JP,Animation
1241983,movie,Train Dreams,2025-11-05,17.1607,7.293,639,en,,Drama
276393,tv,Tamon's B-Side,2026-01-04,17.1451,7.4,12,ja,JP,Animation; Comedy
1371185,movie,Song Sung Blue,2025-12-25,17.092,7.583,120,en,,Drama; Music; Romance
246412,tv,The Copenhagen Test,2025-12-27,17.0586,6.4,63,en,US,Action & Adventure; Sci-Fi & Fantasy; Mystery
221079,tv,The Last Frontier,2025-10-09,17.0189,7.2,161,en,US,Drama; Crime
284828,tv,Duang With You,2026-01-31,16.8948,9.5,2,th,TH,Drama; Comedy
297424,tv,Our Universe,2026-02-04,16.7118,8.7,3,ko,KR,Comedy; Drama
282810,tv,The Judge Returns,2026-01-02,16.4402,10.0,2,ko,KR,Crime; Sci-Fi & Fantasy; Drama
285278,tv,Idol I,2025-12-22,16.3725,7.5,16,ko,KR,Mystery; Drama; Crime
271609,tv,DARK MOON: THE BLOOD ALTAR,2026-01-10,16.2205,7.8,15,ja,JP,Animation; Sci-Fi & Fantasy
281161,tv,"Noble Reincarnation: Born Blessed, So I'll Obtain Ultimate Power",2026-01-08,16.0399,8.2,6,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
286801,tv,Monster: The Ed Gein Story,2025-10-03,15.9943,7.2,450,en,US,Drama; Crime
278577,tv,Shine on Me,2025-12-22,15.8536,7.7,12,zh,CN,Drama
280049,tv,Hell Mode: The Hardcore Gamer Dominates in Another World with Garbage Balancing,2026-01-10,15.5692,10.0,1,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
255064,tv,The Darwin Incident,2026-01-07,15.4965,8.538,13,ja,JP,Animation; Sci-Fi & Fantasy
250505,tv,Agatha Christie's Seven Dials,2026-01-15,15.3894,6.283,122,en,GB,Drama; Mystery
289996,tv,Three Graces,2025-10-20,15.2592,7.2,4,pt,BR,Soap; Drama
278127,tv,Unveil: Jadewind,2026-02-05,15.2225,0.0,0,zh,CN,Drama; Mystery
259886,tv,The War Between the Land and the Sea,2025-12-07,14.9629,6.9,86,en,GB,Sci-Fi & Fantasy; Drama
238458,tv,Cashero,2025-12-26,14.8559,7.266,62,ko,KR,Action & Adventure; Drama
245648,tv,Billionaires' Bunker,2025-09-19,14.7649,6.44,116,es,ES,Sci-Fi & Fantasy; Drama; Mystery
290278,tv,The Name Is Varvara,2026-01-10,14.6709,8.0,1,sr,RS,Drama; Comedy; Action & Adventure; Crime
311281,tv,Tozkoparan İskender: Kaos,2026-01-16,14.6063,0.0,0,tr,TR,Family; Action & Adventure
278165,tv,Me and Thee,2025-11-15,14.4285,9.1,9,th,TH,Comedy; Drama
298954,tv,Antigang,2025-09-08,14.3476,7.5,2,fr,CA,Drama; Crime
307534,tv,Free Bert,2026-01-22,14.2879,7.667,12,en,US,Comedy
278146,tv,Dare You to Death,2025-12-18,14.1592,9.9,7,th,TH,Mystery; Crime; Drama
258462,tv,In the Mud,2025-08-14,14.0379,7.324,88,es,US,Crime; Drama
304371,tv,War of the Kingdoms,2025-11-06,13.9204,6.706,17,de,DE,Action & Adventure; Sci-Fi & Fantasy; Drama
284512,tv,Glory,2025-12-29,13.8557,8.3,6,zh,CN,Mystery; Drama
306118,tv,Bound by Fate,2025-11-21,13.6985,9.7,6,tr,TR,Drama; Family
291904,tv,The Wonderfully Weird World of Gumball,2025-10-06,13.6959,8.4,53,en,GB,Animation; Family; Comedy; Sci-Fi & Fantasy
278043,tv,You and I Are Polar Opposites,2026-01-11,13.6308,8.8,11,ja,JP,Animation; Comedy
252193,tv,Last Samurai Standing,2025-11-13,13.1688,7.835,173,ja,JP,Action & Adventure; Drama
282471,tv,ClaireBell,2025-10-27,13.1464,8.333,24,th,TH,Drama
309400,tv,Vaka,2026-01-30,13.0446,4.5,10,sv,SE,Drama
219760,tv,The Terminal List: Dark Wolf,2025-08-27,13.0339,7.508,198,en,US,Action & Adventure; Drama
272484,tv,Fated Hearts,2025-10-02,12.7933,9.4,11,zh,CN,Drama; Mystery
296523,tv,Girl Taken,2026-01-08,12.7922,5.879,29,en,GB,Drama; Crime
281011,tv,Would You Marry Me?,2025-10-10,12.7208,7.7,46,ko,KR,Comedy; Drama
285291,tv,Reincarnated as a Dragon Hatchling,2026-01-10,12.6584,9.2,4,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
301058,tv,"Padre no hay más que uno, la serie",2026-01-25,12.6458,10.0,1,es,ES,Comedy; Family
306555,tv,Tu Juliet Jatt Di,2025-11-17,12.5275,0.0,0,hi,IN,Drama; Soap
280916,tv,My Page in the 90s,2026-01-22,12.1025,9.0,3,zh,CN,Drama; Comedy
300388,tv,Sins and Roses,2025-10-11,12.0974,9.0,4,tr,TR,Drama
310954,tv,Las de siempre,2026-01-12,12.0615,8.25,4,es,CO,Soap; Drama
281013,tv,Dynamite Kiss,2025-11-12,12.0175,8.194,62,ko,KR,Drama; Comedy
309714,tv,LOL Talent Show: Mexico,2026-01-16,11.941,6.0,1,es,MX,Comedy; Reality
