id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
1265609,movie,War Machine,2026-02-12,679.3122,7.174,630,en,,Action; Science Fiction; Thriller,Action
1265609,movie,War Machine,2026-02-12,679.3122,7.174,630,en,,Action; Science Fiction; Thriller,Science Fiction
1265609,movie,War Machine,2026-02-12,679.3122,7.174,630,en,,Action; Science Fiction; Thriller,Thriller
1290821,movie,Shelter,2026-01-28,298.361,6.6,281,en,,Action; Crime; Thriller,Action
1290821,movie,Shelter,2026-01-28,298.361,6.6,281,en,,Action; Crime; Thriller,Crime
1290821,movie,Shelter,2026-01-28,298.361,6.6,281,en,,Action; Crime; Thriller,Thriller
799882,movie,The Bluff,2026-02-17,212.6212,6.294,243,en,,Action; Thriller,Action
799882,movie,The Bluff,2026-02-17,212.6212,6.294,243,en,,Action; Thriller,Thriller
1193501,movie,Whistle,2026-01-20,147.7604,6.135,130,en,,Horror; Mystery,Horror
1193501,movie,Whistle,2026-01-20,147.7604,6.135,130,en,,Horror; Mystery,Mystery
1084242,movie,Zootopia 2,2025-11-26,141.4769,7.6,2062,en,,Animation; Comedy; Adventure; Family; Mystery,Animation
1084242,movie,Zootopia 2,2025-11-26,141.4769,7.6,2062,en,,Animation; Comedy; Adventure; Family; Mystery,Comedy
1084242,movie,Zootopia 2,2025-11-26,141.4769,7.6,2062,en,,Animation; Comedy; Adventure; Family; Mystery,Adventure
1084242,movie,Zootopia 2,2025-11-26,141.4769,7.6,2062,en,,Animation; Comedy; Adventure; Family; Mystery,Family
1084242,movie,Zootopia 2,2025-11-26,141.4769,7.6,2062,en,,Animation; Comedy; Adventure; Family; Mystery,Mystery
1327819,movie,Hoppers,2026-03-04,139.8558,7.7,155,en,,Animation; Family; Science Fiction; Comedy; Adventure,Animation
1327819,movie,Hoppers,2026-03-04,139.8558,7.7,155,en,,Animation; Family; Science Fiction; Comedy; Adventure,Family
1327819,movie,Hoppers,2026-03-04,139.8558,7.7,155,en,,Animation; Family; Science Fiction; Comedy; Adventure,Science Fiction
