id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
1523145,movie,Your Heart Will Be Broken,2026-03-26,1318.7141,6.955,33,ru,,Romance; Drama
83533,movie,Avatar: Fire and Ash,2025-12-17,499.3595,7.338,2223,en,,Science Fiction; Adventure; Fantasy
1115544,movie,Mike & Nick & Nick & Alice,2026-03-14,363.9071,6.777,141,en,,Comedy; Science Fiction; Crime
1171145,movie,Crime 101,2026-02-11,344.8161,6.975,367,en,,Crime; Thriller
1290821,movie,Shelter,2026-01-28,319.7283,6.761,465,en,,Action; Crime; Thriller
1297842,movie,GOAT,2026-02-11,288.6351,7.843,296,en,,Animation; Comedy; Family
1084187,movie,Pretty Lethal,2026-03-13,268.3482,6.905,194,en,,Action; Thriller; Music; Horror
1327819,movie,Hoppers,2026-03-04,261.82,7.578,373,en,,Animation; Family; Science Fiction; Comedy; Adventure
1226863,movie,The Super Mario Galaxy Movie,2026-04-01,252.9603,6.9,143,en,,Adventure; Animation; Comedy; Family; Fantasy
687163,movie,Project Hail Mary,2026-03-15,244.5877,8.184,948,en,,Science Fiction; Adventure
1159559,movie,Scream 7,2026-02-25,228.6704,5.94,603,en,,Horror; Mystery; Crime
840464,movie,Greenland 2: Migration,2026-01-07,201.3999,6.493,800,en,,Adventure; Thriller; Science Fiction
1265609,movie,War Machine,2026-02-12,186.1489,7.269,1293,en,,Action; Science Fiction; Thriller
1268127,movie,Humint,2026-02-11,165.0227,7.226,31,ko,,Thriller; Action; Drama
1198994,movie,Send Help,2026-01-22,156.8358,7.076,801,en,,Horror; Thriller; Comedy
875828,movie,Peaky Blinders: The Immortal Man,2026-03-05,133.3448,7.282,639,en,,Crime; Drama
1084242,movie,Zootopia 2,2025-11-26,128.3488,7.601,2442,en,,Animation; Comedy; Adventure; Family; Mystery
1316092,movie,"""Wuthering Heights""",2026-02-11,125.6185,6.461,655,en,,Romance; Drama
662707,movie,Starbright,2026-02-27,120.9526,7.857,7,en,,Adventure; Action
999136,movie,Do Not Enter,2026-03-19,110.0125,5.32,50,en,,Horror
1193501,movie,Whistle,2026-01-20,99.0054,5.967,212,en,,Horror; Mystery
1368166,movie,The Housemaid,2025-12-18,89.5634,7.193,1691,en,,Mystery; Thriller
1572073,movie,The Deadly Little Mermaid,2026-03-06,87.1314,4.563,24,en,,Horror
1168190,movie,The Wrecking Crew,2026-01-28,86.8612,6.899,856,en,,Action; Comedy; Crime; Mystery
279388,tv,Pursuit of Jade,2026-03-06,86.5709,7.9,45,zh,CN,Drama
