id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres,genre
83533,movie,Avatar: Fire and Ash,2025-12-17,490.0904,7.38,1008,en,,Science Fiction; Adventure; Fantasy,Science Fiction
83533,movie,Avatar: Fire and Ash,2025-12-17,490.0904,7.38,1008,en,,Science Fiction; Adventure; Fantasy,Adventure
83533,movie,Avatar: Fire and Ash,2025-12-17,490.0904,7.38,1008,en,,Science Fiction; Adventure; Fantasy,Fantasy
1511417,movie,Bāhubali: The Epic,2025-10-29,440.7241,6.375,16,te,,Action; Drama,Action
1511417,movie,Bāhubali: The Epic,2025-10-29,440.7241,6.375,16,te,,Action; Drama,Drama
1084242,movie,Zootopia 2,2025-11-26,380.0296,7.656,895,en,,Animation; Comedy; Adventure; Family; Mystery,Animation
1084242,movie,Zootopia 2,2025-11-26,380.0296,7.656,895,en,,Animation; Comedy; Adventure; Family; Mystery,Comedy
1084242,movie,Zootopia 2,2025-11-26,380.0296,7.656,895,en,,Animation; Comedy; Adventure; Family; Mystery,Adventure
1084242,movie,Zootopia 2,2025-11-26,380.0296,7.656,895,en,,Animation; Comedy; Adventure; Family; Mystery,Family
1084242,movie,Zootopia 2,2025-11-26,380.0296,7.656,895,en,,Animation; Comedy; Adventure; Family; Mystery,Mystery
1131759,movie,Omniscient Reader: The Prophecy,2025-07-23,302.3688,6.7,38,ko,,Action; Adventure; Fantasy,Action
1131759,movie,Omniscient Reader: The Prophecy,2025-07-23,302.3688,6.7,38,ko,,Action; Adventure; Fantasy,Adventure
1131759,movie,Omniscient Reader: The Prophecy,2025-07-23,302.3688,6.7,38,ko,,Action; Adventure; Fantasy,Fantasy
1228246,movie,Five Nights at Freddy's 2,2025-12-03,253.522,6.847,476,en,,Horror; Thriller,Horror
1228246,movie,Five Nights at Freddy's 2,2025-12-03,253.522,6.847,476,en,,Horror; Thriller,Thriller
982843,movie,The Great Flood,2025-09-18,224.4736,6.076,381,ko,,Science Fiction; Adventure; Drama,Science Fiction
982843,movie,The Great Flood,2025-09-18,224.4736,6.076,381,ko,,Science Fiction; Adventure; Drama,Adventure
982843,movie,The Great Flood,2025-09-18,224.4736,6.076,381,ko,,Science Fiction; Adventure; Drama,Drama
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,221.0241,7.649,633,ja,,Animation; Action; Fantasy,Animation
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,221.0241,7.649,633,ja,,Animation; Action; Fantasy,Action
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,221.0241,7.649,633,ja,,Animation; Action; Fantasy,Fantasy
755898,movie,War of the Worlds,2025-07-29,212.0672,4.228,810,en,,Science Fiction; Thriller,Science Fiction
755898,movie,War of the Worlds,2025-07-29,212.0672,4.228,810,en,,Science Fiction; Thriller,Thriller
425274,movie,Now You See Me: Now You Don't,2025-11-12,198.2162,6.565,753,en,,Thriller; Crime; Mystery,Thriller
425274,movie,Now You See Me: Now You Don't,2025-11-12,198.2162,6.565,753,en,,Thriller; Crime; Mystery,Crime
425274,movie,Now You See Me: Now You Don't,2025-11-12,198.2162,6.565,753,en,,Thriller; Crime; Mystery,Mystery
1512623,movie,Risqué,2025-08-01,190.6264,5.056,9,en,,Action; Crime; Thriller,Action
1512623,movie,Risqué,2025-08-01,190.6264,5.056,9,en,,Action; Crime; Thriller,Crime
1512623,movie,Risqué,2025-08-01,190.6264,5.056,9,en,,Action; Crime; Thriller,Thriller
1439112,movie,Muzzle: City of Wolves,2025-11-13,178.4681,6.8,65,en,,Action; Thriller; Mystery,Action
1439112,movie,Muzzle: City of Wolves,2025-11-13,178.4681,6.8,65,en,,Action; Thriller; Mystery,Thriller
1439112,movie,Muzzle: City of Wolves,2025-11-13,178.4681,6.8,65,en,,Action; Thriller; Mystery,Mystery
238458,tv,Cashero,2025-12-26,175.3023,7.329,35,ko,KR,Action & Adventure; Drama,Action & Adventure
238458,tv,Cashero,2025-12-26,175.3023,7.329,35,ko,KR,Action & Adventure; Drama,Drama
200875,tv,IT: Welcome to Derry,2025-10-26,156.2423,8.236,1110,en,US,Drama; Mystery,Drama
200875,tv,IT: Welcome to Derry,2025-10-26,156.2423,8.236,1110,en,US,Drama; Mystery,Mystery
240459,tv,Spartacus: House of Ashur,2025-12-05,137.951,6.229,105,en,US,Drama; Action & Adventure,Drama
240459,tv,Spartacus: House of Ashur,2025-12-05,137.951,6.229,105,en,US,Drama; Action & Adventure,Action & Adventure
1491902,movie,Bang,2025-07-11,136.5882,6.279,34,th,,Action; Thriller,Action
1491902,movie,Bang,2025-07-11,136.5882,6.279,34,th,,Action; Thriller,Thriller
1223601,movie,Sisu: Road to Revenge,2025-10-21,132.7427,7.497,386,fi,,Action; War,Action
1223601,movie,Sisu: Road to Revenge,2025-10-21,132.7427,7.497,386,fi,,Action; War,War
1368166,movie,The Housemaid,2025-12-18,123.4737,7.59,145,en,,Mystery; Thriller,Mystery
1368166,movie,The Housemaid,2025-12-18,123.4737,7.59,145,en,,Mystery; Thriller,Thriller
1419406,movie,The Shadow's Edge,2025-08-16,123.058,6.628,188,zh,,Action; Crime; Thriller,Action
1419406,movie,The Shadow's Edge,2025-08-16,123.058,6.628,188,zh,,Action; Crime; Thriller,Crime
1419406,movie,The Shadow's Edge,2025-08-16,123.058,6.628,188,zh,,Action; Crime; Thriller,Thriller
1242898,movie,Predator: Badlands,2025-11-05,122.7678,7.317,724,en,,Action; Science Fiction; Adventure,Action
1242898,movie,Predator: Badlands,2025-11-05,122.7678,7.317,724,en,,Action; Science Fiction; Adventure,Science Fiction
1242898,movie,Predator: Badlands,2025-11-05,122.7678,7.317,724,en,,Action; Science Fiction; Adventure,Adventure
967941,movie,Wicked: For Good,2025-11-19,120.9327,6.7,580,en,,Fantasy; Adventure; Romance,Fantasy
967941,movie,Wicked: For Good,2025-11-19,120.9327,6.7,580,en,,Fantasy; Adventure; Romance,Adventure
967941,movie,Wicked: For Good,2025-11-19,120.9327,6.7,580,en,,Fantasy; Adventure; Romance,Romance
1336189,movie,Delivery Run,2025-09-10,110.2674,5.6,26,en,,Action; Thriller,Action
